,demand,p1,p2,p3,p4,p5
9043,10.0,50,7,11,66,30
9044,10.0,36,36,64,62,47
9045,10.0,52,86,80,54,71
9046,10.0,24,53,97,41,7
9047,10.0,58,58,6,70,34
9048,10.0,91,84,37,96,21
9049,10.0,31,40,98,78,22
9050,10.0,85,53,31,50,12
9051,10.0,6,72,67,1,76
9052,10.0,72,56,73,45,88
9053,10.0,9,6,40,45,14
9054,10.0,55,31,13,12,10
9055,10.0,60,35,96,36,45
9056,10.0,75,98,41,95,15
9057,10.0,98,41,47,54,58
9058,10.0,63,95,29,64,22
9059,10.0,78,89,47,6,26
9060,10.0,40,67,52,93,69
9061,10.0,88,47,14,79,17
9062,10.0,68,24,58,94,7
9063,10.0,17,49,16,26,23
9064,10.0,93,57,6,40,72
9065,10.0,62,23,42,53,55
9066,10.0,88,92,56,8,57
9067,10.0,40,7,37,44,27
9068,10.0,89,84,69,42,61
9069,10.0,28,52,49,95,63
9070,10.0,23,55,43,1,25
9071,10.0,68,9,29,85,85
9072,10.0,24,71,90,96,82
9073,10.0,45,80,87,23,43
9074,10.0,85,35,57,98,1
9075,10.0,84,48,37,60,93
9076,10.0,53,6,98,68,92
9077,10.0,1,14,52,46,30
9078,10.0,41,72,2,2,13
9079,10.0,93,50,22,58,37
9080,10.0,34,86,75,59,78
9081,10.0,78,16,72,15,48
9082,10.0,28,91,22,67,67
9083,10.0,31,53,79,55,52
9084,10.0,51,45,4,74,59
9085,10.0,67,23,48,19,53
9086,10.0,6,48,93,14,49
9087,10.0,62,95,16,5,33
9088,10.0,13,11,43,87,62
9089,10.0,10,43,13,72,78
9090,10.0,8,43,5,87,45
9091,10.0,96,73,58,33,43
9092,10.0,41,3,58,24,36
9093,10.0,8,84,41,46,55
9094,10.0,37,32,30,80,25
9095,10.0,10,71,42,4,77
9096,10.0,20,18,91,51,31
9097,10.0,84,74,63,39,38
9098,10.0,87,57,25,5,44
9099,10.0,32,77,52,96,64
9100,10.0,37,53,71,50,37
9101,10.0,61,71,55,31,46
9102,10.0,9,9,20,88,16
9103,10.0,82,81,1,14,10
9104,10.0,50,1,68,2,18
9105,10.0,48,10,51,4,91
9106,10.0,83,91,65,47,19
9107,10.0,27,82,87,91,49
9108,10.0,98,79,93,35,20
9109,10.0,32,94,26,3,51
9110,10.0,98,47,37,33,69
9111,10.0,82,30,91,6,67
9112,10.0,24,3,93,98,89
9113,10.0,23,13,3,66,84
9114,10.0,86,54,55,25,89
9115,10.0,37,95,56,66,33
9116,10.0,63,34,8,9,40
9117,10.0,59,69,35,79,47
9118,10.0,28,20,58,15,54
9119,10.0,37,14,42,69,12
9120,10.0,86,91,18,68,77
9121,10.0,9,23,86,65,30
9122,10.0,3,51,43,8,44
9123,10.0,14,10,83,43,39
9124,10.0,98,25,36,4,14
9125,10.0,17,18,43,76,19
9126,10.0,24,34,53,10,5
9127,10.0,88,36,32,2,96
9128,10.0,16,73,72,44,80
9129,10.0,66,8,50,27,78
9130,10.0,23,51,89,23,4
9131,10.0,74,63,88,35,27
9132,10.0,73,49,36,94,96
9133,10.0,90,61,34,75,12
9134,10.0,36,59,12,72,55
9135,10.0,68,11,59,89,61
9136,10.0,79,74,51,40,78
9137,10.0,27,67,67,6,21
9138,10.0,57,18,53,23,42
9139,10.0,24,5,49,92,71
9140,10.0,55,21,53,45,58
9141,10.0,80,49,47,18,70
9142,10.0,11,31,37,98,39
9143,10.0,12,64,56,19,28
9144,10.0,6,76,49,55,42
9145,10.0,58,73,3,28,77
9146,10.0,85,53,76,30,72
9147,10.0,85,54,51,31,71
9148,10.0,37,23,79,34,21
9149,10.0,20,17,26,90,56
9150,10.0,91,25,68,56,45
9151,10.0,74,92,73,62,93
9152,10.0,27,57,8,30,7
9153,10.0,48,35,45,4,67
9154,10.0,20,96,97,10,55
9155,10.0,28,78,73,94,32
9156,10.0,1,59,24,17,19
9157,10.0,17,9,90,65,89
9158,10.0,79,74,46,21,18
9159,10.0,16,65,56,14,10
9160,10.0,43,92,38,50,16
9161,10.0,46,61,91,54,90
9162,10.0,78,9,17,55,79
9163,10.0,60,12,52,90,20
9164,10.0,63,45,50,47,48
9165,10.0,65,57,67,89,93
9166,10.0,12,12,4,43,97
9167,10.0,26,96,74,50,39
9168,10.0,69,3,83,94,34
9169,10.0,40,49,44,58,58
9170,10.0,15,46,36,55,21
9171,10.0,74,16,55,37,9
9172,10.0,30,88,95,63,32
9173,10.0,24,98,77,29,46
9174,10.0,7,12,67,64,34
9175,10.0,42,32,83,38,65
9176,10.0,56,82,74,22,81
9177,10.0,78,74,20,18,29
9178,10.0,60,53,80,74,23
9179,10.0,16,32,98,13,88
9180,10.0,32,96,14,67,63
9181,10.0,48,30,29,21,17
9182,10.0,72,16,10,3,30
9183,10.0,25,66,54,42,39
9184,10.0,93,34,32,47,53
9185,10.0,21,53,84,22,76
9186,10.0,34,50,33,24,58
9187,10.0,33,6,68,3,57
9188,10.0,40,66,4,57,37
9189,10.0,96,53,41,49,42
9190,10.0,61,42,32,64,27
9191,10.0,21,89,88,38,38
9192,10.0,65,93,49,7,54
9193,10.0,19,98,82,41,72
9194,10.0,49,31,22,46,11
9195,10.0,6,61,64,32,48
9196,10.0,96,4,14,64,65
9197,10.0,88,19,28,47,85
9198,10.0,93,66,56,79,42
9199,10.0,28,2,15,12,79
9200,10.0,75,10,2,22,40
9201,10.0,77,77,98,26,32
9202,10.0,28,97,8,30,60
9203,10.0,44,91,83,79,4
9204,10.0,55,84,63,38,22
9205,10.0,15,14,78,78,57
9206,10.0,19,26,38,55,76
9207,10.0,66,62,9,64,77
9208,10.0,97,43,17,2,61
9209,10.0,51,52,8,77,52
9210,10.0,94,56,39,35,68
9211,10.0,94,67,5,39,80
9212,10.0,5,10,38,94,69
9213,10.0,39,72,78,60,77
9214,10.0,88,57,50,38,64
9215,10.0,92,11,87,89,8
9216,10.0,30,40,66,15,4
9217,10.0,84,16,97,75,41
9218,10.0,88,32,32,24,49
9219,10.0,79,83,37,84,77
9220,10.0,70,14,83,62,76
9221,10.0,51,59,79,8,48
9222,10.0,26,44,92,95,10
9223,10.0,49,67,96,29,83
9224,10.0,46,6,20,75,57
9225,10.0,10,61,84,47,80
9226,10.0,89,98,39,43,13
9227,10.0,54,45,8,91,56
9228,10.0,40,44,15,44,48
9229,10.0,64,59,27,93,46
9230,10.0,52,98,44,52,27
9231,10.0,74,56,63,3,36
9232,10.0,49,13,67,75,62
9233,10.0,35,84,2,44,52
9234,10.0,17,83,4,95,50
9235,10.0,32,97,77,92,81
9236,10.0,19,83,48,78,24
9237,10.0,39,75,55,37,6
9238,10.0,83,26,87,55,38
9239,10.0,59,6,69,82,8
9240,10.0,14,39,1,57,68
9241,10.0,53,61,80,89,96
9242,10.0,87,49,77,17,76
9243,10.0,45,8,91,17,32
9244,10.0,53,8,14,70,75
9245,10.0,59,69,6,31,32
9246,10.0,39,39,26,89,40
9247,10.0,64,83,42,37,83
9248,10.0,55,27,77,26,15
9249,10.0,52,21,73,51,17
9250,10.0,82,33,65,56,68
9251,10.0,68,64,68,20,4
9252,10.0,29,78,74,23,7
9253,10.0,24,33,18,14,56
9254,10.0,44,18,37,18,51
9255,10.0,10,15,92,46,61
9256,10.0,83,76,23,70,65
9257,10.0,10,86,21,76,93
9258,10.0,49,35,70,53,54
9259,10.0,13,51,25,76,65
9260,10.0,18,35,83,89,38
9261,10.0,12,58,35,21,26
9262,10.0,44,61,5,96,19
9263,10.0,4,72,26,36,84
9264,10.0,26,84,76,18,89
9265,10.0,93,89,22,24,22
9266,10.0,31,36,37,63,79
9267,10.0,94,86,46,8,96
9268,10.0,27,63,73,21,81
9269,10.0,69,94,80,87,24
9270,10.0,54,27,84,11,8
9271,10.0,80,22,40,20,59
9272,10.0,39,47,25,47,95
9273,10.0,65,93,68,59,27
9274,10.0,45,72,90,71,3
9275,10.0,46,62,69,71,92
9276,10.0,91,43,21,10,14
9277,10.0,29,97,39,25,14
9278,10.0,90,32,94,49,72
9279,10.0,93,26,1,76,34
9280,10.0,86,88,80,42,52
9281,10.0,94,7,33,71,15
9282,10.0,62,58,79,88,31
9283,10.0,29,55,2,54,89
9284,10.0,19,14,13,13,12
9285,10.0,58,38,47,27,33
9286,10.0,46,17,28,66,9
9287,10.0,45,24,89,29,71
9288,10.0,3,8,25,40,24
9289,10.0,68,38,45,49,25
9290,10.0,26,82,87,61,27
9291,10.0,28,86,15,58,92
9292,10.0,20,66,89,74,83
9293,10.0,19,39,36,62,61
9294,10.0,91,47,71,10,34
9295,10.0,59,67,66,20,65
9296,10.0,69,82,93,52,80
9297,10.0,89,87,39,4,42
9298,10.0,2,70,64,26,39
9299,10.0,50,77,35,94,9
9300,10.0,1,74,5,19,32
9301,10.0,21,47,56,32,4
9302,10.0,6,17,55,8,34
9303,10.0,8,9,24,90,40
9304,10.0,97,43,55,43,2
9305,10.0,47,93,37,15,71
9306,10.0,83,47,46,90,68
9307,10.0,74,60,40,21,14
9308,10.0,59,94,30,22,98
9309,10.0,75,63,31,90,56
9310,10.0,53,13,4,69,31
9311,10.0,67,24,44,79,98
9312,10.0,29,61,22,59,60
9313,10.0,37,69,68,13,53
9314,10.0,87,52,13,66,46
9315,10.0,31,47,14,26,23
9316,10.0,8,62,18,60,64
9317,10.0,54,47,82,92,57
9318,10.0,64,42,61,16,30
9319,10.0,34,34,74,67,68
9320,10.0,20,5,71,61,44
9321,10.0,45,70,92,54,46
9322,10.0,54,97,78,84,19
9323,10.0,64,11,71,54,3
9324,10.0,14,49,67,3,71
9325,10.0,32,17,56,36,39
9326,10.0,71,10,58,85,38
9327,10.0,28,41,7,10,34
9328,10.0,98,54,98,60,44
9329,10.0,63,42,51,13,92
9330,10.0,67,53,54,52,53
9331,10.0,40,28,37,6,70
9332,10.0,17,24,68,4,17
9333,10.0,94,91,58,19,4
9334,10.0,10,75,19,37,61
9335,10.0,92,82,96,83,4
9336,10.0,61,32,87,24,18
9337,10.0,81,41,42,85,41
9338,10.0,73,41,60,89,26
9339,10.0,16,25,82,9,52
9340,10.0,16,60,86,98,86
9341,10.0,56,68,89,61,85
9342,10.0,76,15,55,40,42
9343,10.0,1,51,80,86,61
9344,10.0,68,83,61,62,73
9345,10.0,63,76,89,47,33
9346,10.0,84,89,16,62,83
9347,10.0,22,80,30,2,75
9348,10.0,72,24,42,29,67
9349,10.0,25,97,12,90,41
9350,10.0,81,37,96,53,29
9351,10.0,80,37,84,37,92
9352,10.0,28,15,76,18,93
9353,10.0,36,10,31,95,25
9354,10.0,18,26,76,44,24
9355,10.0,5,68,96,39,98
9356,10.0,49,9,22,17,92
9357,10.0,92,35,58,90,4
9358,10.0,96,54,16,51,67
9359,10.0,70,86,23,87,25
9360,10.0,67,70,66,39,6
9361,10.0,47,56,84,89,91
9362,10.0,86,61,78,50,18
9363,10.0,91,44,52,5,10
9364,10.0,15,7,36,55,13
9365,10.0,60,76,71,90,69
9366,10.0,57,78,5,45,54
9367,10.0,20,95,92,78,61
9368,10.0,39,95,67,58,72
9369,10.0,58,86,60,11,8
9370,10.0,4,29,92,88,28
9371,10.0,78,97,83,6,67
9372,10.0,48,70,77,94,25
9373,10.0,21,26,63,50,31
9374,10.0,13,37,9,46,43
9375,10.0,58,32,43,34,32
9376,10.0,26,96,44,90,4
9377,10.0,90,20,19,27,55
9378,10.0,23,41,14,57,88
9379,10.0,76,78,75,17,68
9380,10.0,25,14,69,65,11
9381,10.0,46,86,17,14,93
9382,10.0,98,9,92,83,81
9383,10.0,11,72,3,34,41
9384,10.0,96,98,16,51,41
9385,10.0,60,94,29,4,63
9386,10.0,75,3,65,65,90
9387,10.0,1,32,60,70,94
9388,10.0,81,80,75,58,35
9389,10.0,2,29,93,65,82
9390,10.0,35,67,56,56,40
9391,10.0,90,35,60,10,83
9392,10.0,31,19,29,63,55
9393,10.0,62,89,40,80,7
9394,10.0,80,49,19,31,5
9395,10.0,44,42,11,75,98
9396,10.0,19,79,14,45,85
9397,10.0,34,13,27,83,68
9398,10.0,55,13,53,84,40
9399,10.0,1,10,91,30,48
9400,10.0,81,59,42,18,72
9401,10.0,93,55,59,69,69
9402,10.0,51,45,55,50,86
9403,10.0,29,11,10,49,9
9404,10.0,76,65,28,93,35
9405,10.0,3,57,71,29,89
9406,10.0,52,74,70,13,8
9407,10.0,69,32,47,20,17
9408,10.0,16,50,46,12,70
9409,10.0,64,31,71,87,15
9410,10.0,40,97,46,73,32
9411,10.0,81,65,6,42,41
9412,10.0,41,3,71,70,88
9413,10.0,37,7,71,89,70
9414,10.0,35,20,33,73,76
9415,10.0,40,7,80,97,73
9416,10.0,52,71,52,78,80
9417,10.0,83,10,57,43,20
9418,10.0,98,7,19,96,94
9419,10.0,15,22,49,8,70
9420,10.0,22,12,81,64,91
9421,10.0,42,49,21,53,29
9422,10.0,18,81,49,73,76
9423,10.0,80,80,6,62,87
9424,10.0,38,95,12,44,93
9425,10.0,10,22,17,85,9
9426,10.0,84,44,28,14,47
9427,10.0,77,19,60,9,65
9428,10.0,41,86,15,58,47
9429,10.0,61,70,48,61,52
9430,10.0,33,13,62,16,9
9431,10.0,56,84,10,89,46
9432,10.0,84,90,57,67,59
9433,10.0,30,47,4,25,30
9434,10.0,77,37,13,87,24
9435,10.0,43,92,45,51,59
9436,10.0,8,85,40,26,67
9437,10.0,40,9,74,58,93
9438,10.0,14,90,71,58,95
9439,10.0,48,14,18,73,39
9440,10.0,38,41,74,55,30
9441,10.0,86,63,17,39,88
9442,10.0,92,8,1,48,5
9443,10.0,77,72,68,63,48
9444,10.0,31,59,70,29,41
9445,10.0,97,97,4,87,11
9446,10.0,28,47,52,39,34
9447,10.0,54,90,49,60,6
9448,10.0,93,70,20,26,84
9449,10.0,91,87,54,49,13
9450,10.0,13,21,95,9,31
9451,10.0,4,84,16,49,90
9452,10.0,12,85,60,86,76
9453,10.0,82,86,90,68,61
9454,10.0,17,98,32,79,26
9455,10.0,27,14,1,19,28
9456,10.0,97,41,97,98,74
9457,10.0,98,34,67,94,23
9458,10.0,49,80,4,52,3
9459,10.0,27,22,1,18,3
9460,10.0,51,56,26,64,34
9461,10.0,39,93,97,11,11
9462,10.0,24,7,48,19,13
9463,10.0,52,28,21,52,50
9464,10.0,6,7,88,83,20
9465,10.0,13,23,17,9,54
9466,10.0,16,10,8,86,77
9467,10.0,68,21,26,16,50
9468,10.0,6,84,48,49,3
9469,10.0,77,91,48,64,54
9470,10.0,22,83,21,31,87
9471,10.0,2,32,72,62,29
9472,10.0,40,79,31,63,12
9473,10.0,30,75,72,85,58
9474,10.0,63,1,51,72,10
9475,10.0,17,18,79,56,12
9476,10.0,4,84,23,85,60
9477,10.0,88,23,45,8,81
9478,10.0,21,76,72,12,1
9479,10.0,1,72,25,77,94
9480,10.0,39,47,68,37,5
9481,10.0,12,45,19,90,6
9482,10.0,98,1,34,96,3
9483,10.0,41,50,75,26,9
9484,10.0,30,54,19,36,10
9485,10.0,19,58,60,10,6
9486,10.0,16,17,7,63,46
9487,10.0,24,62,29,62,28
9488,10.0,57,37,78,32,88
9489,10.0,82,70,83,66,70
9490,10.0,95,60,31,5,25
9491,10.0,37,62,96,53,3
9492,10.0,62,6,35,88,24
9493,10.0,42,18,69,32,81
9494,10.0,20,11,94,5,18
9495,10.0,61,40,21,84,82
9496,10.0,60,37,64,83,10
9497,10.0,43,41,91,92,34
9498,10.0,22,98,98,41,4
9499,10.0,78,34,53,22,98
9500,10.0,76,98,29,50,76
9501,10.0,91,41,2,21,84
9502,10.0,42,46,54,63,32
9503,10.0,55,42,35,60,1
9504,10.0,57,73,37,50,66
9505,10.0,11,58,44,82,76
9506,10.0,49,3,51,87,63
9507,10.0,88,76,90,16,15
9508,10.0,83,38,51,15,47
9509,10.0,44,98,31,14,25
9510,10.0,88,24,60,67,78
9511,10.0,50,64,15,39,84
9512,10.0,45,83,31,93,6
9513,10.0,17,72,7,26,79
9514,10.0,35,46,89,39,67
9515,10.0,7,66,30,49,66
9516,10.0,72,3,65,35,33
9517,10.0,64,10,90,14,47
9518,10.0,88,61,94,32,30
9519,10.0,9,16,15,87,15
9520,10.0,88,27,82,79,69
9521,10.0,74,55,47,10,70
9522,10.0,80,16,87,14,27
9523,10.0,57,12,78,52,83
9524,10.0,70,91,87,70,42
9525,10.0,66,79,85,20,18
9526,10.0,65,44,51,71,83
9527,10.0,58,7,33,92,27
9528,10.0,11,14,86,52,61
9529,10.0,16,88,7,49,92
9530,10.0,71,6,11,79,19
9531,10.0,21,51,25,29,94
9532,10.0,57,3,71,71,40
9533,10.0,77,32,62,52,52
9534,10.0,58,11,72,80,39
9535,10.0,78,47,74,86,90
9536,10.0,64,60,89,65,26
9537,10.0,90,59,26,4,79
9538,10.0,24,42,92,64,20
9539,10.0,94,3,77,81,67
9540,10.0,26,25,6,96,47
9541,10.0,16,45,31,94,95
9542,10.0,8,15,19,15,1
9543,10.0,39,26,10,30,70
9544,10.0,93,50,36,19,86
9545,10.0,30,54,47,35,60
9546,10.0,66,88,26,30,81
9547,10.0,43,72,33,8,90
9548,10.0,92,55,12,78,39
9549,10.0,20,72,90,64,64
9550,10.0,65,25,4,78,11
9551,10.0,32,91,71,65,4
9552,10.0,19,93,20,83,18
9553,10.0,6,60,62,50,85
9554,10.0,34,54,76,27,74
9555,10.0,44,30,86,70,74
9556,10.0,75,84,79,50,55
9557,10.0,18,88,30,60,55
9558,10.0,80,20,82,89,45
9559,10.0,91,73,45,57,2
9560,10.0,36,20,82,10,5
9561,10.0,65,95,39,94,81
9562,10.0,20,95,44,16,42
9563,10.0,6,19,4,29,44
9564,10.0,37,49,56,66,88
9565,10.0,31,79,5,54,95
9566,10.0,76,22,7,55,15
9567,10.0,82,27,28,64,30
9568,10.0,33,41,58,24,38
9569,10.0,15,72,17,38,81
9570,10.0,77,36,36,4,33
9571,10.0,97,36,42,17,93
9572,10.0,44,35,77,74,18
9573,10.0,26,16,30,23,15
9574,10.0,24,32,43,54,1
9575,10.0,15,86,49,81,1
9576,10.0,93,2,3,94,24
9577,10.0,84,85,21,80,86
9578,10.0,70,22,93,53,43
9579,10.0,64,93,49,57,23
9580,10.0,23,84,44,95,39
9581,10.0,16,18,94,78,17
9582,10.0,35,37,74,39,74
9583,10.0,15,60,90,93,80
9584,10.0,7,19,75,78,76
9585,10.0,37,55,47,65,41
9586,10.0,13,37,49,7,17
9587,10.0,85,5,34,63,18
9588,10.0,90,14,76,89,86
9589,10.0,83,50,92,73,76
9590,10.0,84,33,78,59,14
9591,10.0,58,89,49,29,59
9592,10.0,92,84,20,95,70
9593,10.0,27,42,54,35,26
9594,10.0,63,79,24,69,17
9595,10.0,17,36,51,78,23
9596,10.0,63,1,30,23,80
9597,10.0,75,57,94,55,6
9598,10.0,18,31,79,96,65
9599,10.0,17,7,11,47,67
9600,10.0,9,34,22,93,17
9601,10.0,94,95,59,52,41
9602,10.0,51,21,49,81,98
9603,10.0,22,55,70,36,3
9604,10.0,31,57,45,2,66
9605,10.0,67,56,79,98,56
9606,10.0,33,29,16,53,9
9607,10.0,35,23,50,15,2
9608,10.0,71,14,58,76,43
9609,10.0,42,89,88,17,78
9610,10.0,72,33,51,35,58
9611,10.0,51,56,4,93,12
9612,10.0,12,3,88,33,14
9613,10.0,58,68,89,45,6
9614,10.0,68,91,14,43,93
9615,10.0,47,45,62,68,44
9616,10.0,74,78,74,10,26
9617,10.0,11,94,62,6,13
9618,10.0,2,48,59,88,24
9619,10.0,5,18,40,89,68
9620,10.0,73,8,84,53,8
9621,10.0,28,23,69,52,95
9622,10.0,54,64,34,1,90
9623,10.0,15,55,42,39,4
9624,10.0,71,38,3,32,36
9625,10.0,68,31,9,23,58
9626,10.0,12,43,23,29,25
9627,10.0,44,72,47,45,68
9628,10.0,5,10,65,90,57
9629,10.0,55,38,26,91,41
9630,10.0,16,95,8,25,86
9631,10.0,28,15,68,14,52
9632,10.0,24,55,78,35,84
9633,10.0,4,82,83,86,5
9634,10.0,34,95,8,85,29
9635,10.0,48,55,87,83,56
9636,10.0,88,98,63,74,64
9637,10.0,63,43,47,13,10
9638,10.0,92,34,3,51,67
9639,10.0,4,25,2,96,2
9640,10.0,75,31,36,95,49
9641,10.0,62,28,58,44,34
9642,10.0,79,92,39,1,97
9643,10.0,1,8,71,22,74
9644,10.0,35,96,65,22,14
9645,10.0,1,56,77,16,9
9646,10.0,34,71,67,59,86
9647,10.0,68,81,52,63,31
9648,10.0,85,55,43,41,76
9649,10.0,72,27,54,94,90
9650,10.0,87,35,89,20,92
9651,10.0,2,67,19,14,13
9652,10.0,68,51,9,68,8
9653,10.0,53,22,78,21,84
9654,10.0,3,71,19,16,63
9655,10.0,3,89,19,77,74
9656,10.0,44,42,19,21,49
9657,10.0,13,98,72,69,36
9658,10.0,44,15,28,79,1
9659,10.0,35,21,44,30,21
9660,10.0,12,30,64,98,30
9661,10.0,68,63,92,89,24
9662,10.0,11,12,49,98,29
9663,10.0,51,46,1,22,94
9664,10.0,15,26,93,72,96
9665,10.0,41,73,68,96,12
9666,10.0,8,50,93,61,74
9667,10.0,28,97,72,34,95
9668,10.0,25,35,5,2,54
9669,10.0,48,16,58,89,74
9670,10.0,10,36,95,66,15
9671,10.0,63,4,59,44,26
9672,10.0,50,25,53,45,30
9673,10.0,67,47,17,98,1
9674,10.0,68,20,67,31,50
9675,10.0,47,29,46,59,93
9676,10.0,26,13,10,41,66
9677,10.0,32,3,46,67,71
9678,10.0,50,40,41,92,86
9679,10.0,42,82,3,56,73
9680,10.0,29,15,60,84,14
9681,10.0,70,75,93,39,46
9682,10.0,47,91,61,69,26
9683,10.0,79,76,45,16,4
9684,10.0,88,57,90,59,41
9685,10.0,82,50,43,98,49
9686,10.0,10,61,82,8,1
9687,10.0,50,11,43,8,15
9688,10.0,2,5,76,27,70
9689,10.0,47,49,43,83,18
9690,10.0,77,45,84,98,32
9691,10.0,9,70,37,42,30
9692,10.0,11,97,5,75,69
9693,10.0,60,17,51,93,42
9694,10.0,66,59,43,34,89
9695,10.0,96,38,21,27,4
9696,10.0,47,29,58,54,10
9697,10.0,64,98,91,52,28
9698,10.0,60,53,44,92,28
9699,10.0,49,43,3,9,84
9700,10.0,46,24,79,35,98
9701,10.0,94,92,92,98,6
9702,10.0,93,22,60,42,70
9703,10.0,87,33,76,82,62
9704,10.0,18,67,64,33,21
9705,10.0,95,91,55,7,54
9706,10.0,91,48,39,66,94
9707,10.0,59,67,2,43,56
9708,10.0,18,41,79,18,44
9709,10.0,64,46,95,24,42
9710,10.0,52,74,69,44,43
9711,10.0,98,5,8,72,59
9712,10.0,6,29,38,60,17
9713,10.0,5,16,81,67,61
9714,10.0,39,84,13,85,78
9715,10.0,49,38,22,2,26
9716,10.0,74,69,92,30,69
9717,10.0,66,43,29,85,83
9718,10.0,19,85,11,58,86
9719,10.0,84,55,11,18,97
9720,10.0,76,52,74,91,90
9721,10.0,6,29,44,24,54
9722,10.0,30,79,9,38,6
9723,10.0,4,1,68,26,50
9724,10.0,45,72,61,59,50
9725,10.0,18,66,6,14,75
9726,10.0,72,87,24,38,94
9727,10.0,73,6,10,94,59
9728,10.0,55,46,6,19,40
9729,10.0,27,10,56,8,3
9730,10.0,98,89,29,8,62
9731,10.0,55,85,40,55,97
9732,10.0,73,17,58,94,27
9733,10.0,9,35,8,91,7
9734,10.0,48,8,64,38,59
9735,10.0,2,75,55,52,26
9736,10.0,21,19,91,30,89
9737,10.0,84,39,37,79,17
9738,10.0,70,81,81,68,73
9739,10.0,89,26,65,35,83
9740,10.0,96,90,15,28,61
9741,10.0,5,95,68,64,47
9742,10.0,1,76,94,52,29
9743,10.0,89,12,35,3,61
9744,10.0,44,75,17,51,46
9745,10.0,35,80,72,40,57
9746,10.0,94,50,51,87,48
9747,10.0,94,31,4,9,12
9748,10.0,36,45,44,64,95
9749,10.0,2,56,81,91,85
9750,10.0,45,90,61,82,71
9751,10.0,2,77,52,46,32
9752,10.0,2,42,63,59,38
9753,10.0,70,14,88,11,83
9754,10.0,77,56,79,2,77
9755,10.0,16,65,95,1,80
9756,10.0,22,97,34,26,37
9757,10.0,47,15,6,30,32
9758,10.0,50,24,47,81,60
9759,10.0,74,1,85,43,57
9760,10.0,74,73,64,96,6
9761,10.0,37,94,9,66,14
9762,10.0,23,79,80,24,47
9763,10.0,47,12,91,85,76
9764,10.0,32,97,38,11,92
9765,10.0,80,33,2,51,27
9766,10.0,3,16,66,23,56
9767,10.0,81,18,67,35,5
9768,10.0,56,35,21,46,6
9769,10.0,23,47,62,68,98
9770,10.0,18,37,88,3,24
9771,10.0,58,20,69,27,86
9772,10.0,57,55,26,33,89
9773,10.0,41,68,8,17,32
9774,10.0,9,42,62,92,32
9775,10.0,9,32,18,5,48
9776,10.0,66,52,10,12,78
9777,10.0,73,40,32,3,60
9778,10.0,1,37,17,20,70
9779,10.0,42,19,55,51,11
9780,10.0,57,88,33,74,80
9781,10.0,86,80,22,15,72
9782,10.0,8,31,96,66,98
9783,10.0,26,98,88,41,69
9784,10.0,10,27,90,7,11
9785,10.0,92,1,26,61,97
9786,10.0,5,10,43,58,14
9787,10.0,66,66,11,50,30
9788,10.0,54,4,8,93,88
9789,10.0,25,38,83,75,72
9790,10.0,18,68,86,83,68
9791,10.0,53,45,15,96,5
9792,10.0,92,3,94,87,81
9793,10.0,15,78,69,97,94
9794,10.0,29,46,66,25,23
9795,10.0,74,4,8,34,1
9796,10.0,11,19,37,13,45
9797,10.0,11,23,8,25,55
9798,10.0,95,27,31,81,51
9799,10.0,46,51,86,12,80
9800,10.0,27,81,39,88,78
9801,10.0,70,38,38,74,73
9802,10.0,93,98,17,84,55
9803,10.0,39,32,53,82,27
9804,10.0,33,51,89,59,52
9805,10.0,96,19,65,44,32
9806,10.0,78,86,81,84,70
9807,10.0,32,80,93,71,63
9808,10.0,24,49,2,41,34
9809,10.0,83,34,81,47,80
9810,10.0,26,7,19,71,52
9811,10.0,33,54,35,4,53
9812,10.0,13,85,81,43,73
9813,10.0,10,25,30,23,75
9814,10.0,94,51,18,65,87
9815,10.0,52,41,94,59,87
9816,10.0,97,1,40,32,36
9817,10.0,72,82,39,64,87
9818,10.0,88,41,77,71,59
9819,10.0,58,76,2,23,23
9820,10.0,98,18,18,72,48
9821,10.0,66,72,12,66,90
9822,10.0,87,58,92,80,77
9823,10.0,36,46,83,50,44
9824,10.0,11,78,75,94,48
9825,10.0,78,26,44,76,83
9826,10.0,62,6,41,13,81
9827,10.0,18,34,53,10,30
9828,10.0,90,68,24,29,87
9829,10.0,69,50,93,43,62
9830,10.0,4,95,8,79,30
9831,10.0,70,70,52,20,79
9832,10.0,2,74,8,62,8
9833,10.0,54,22,88,82,49
9834,10.0,17,22,87,61,38
9835,10.0,7,89,41,68,54
9836,10.0,29,45,81,6,85
9837,10.0,22,43,75,28,75
9838,10.0,5,9,66,70,48
9839,10.0,96,91,26,41,93
9840,10.0,87,48,63,69,53
9841,10.0,39,90,96,79,59
9842,10.0,91,64,94,19,50
9843,10.0,10,54,67,89,97
9844,10.0,62,27,29,30,94
9845,10.0,75,45,34,49,73
9846,10.0,91,51,95,79,60
9847,10.0,63,74,65,13,27
9848,10.0,54,22,39,4,35
9849,10.0,34,58,95,82,17
9850,10.0,38,84,3,87,98
9851,10.0,92,17,5,57,80
9852,10.0,26,82,39,18,94
9853,10.0,88,7,69,47,32
9854,10.0,85,81,76,46,84
9855,10.0,28,87,94,39,59
9856,10.0,64,1,78,27,15
9857,10.0,5,71,4,43,69
9858,10.0,40,70,61,63,44
9859,10.0,6,23,59,4,2
9860,10.0,93,75,20,24,1
9861,10.0,83,84,87,55,80
9862,10.0,28,15,5,2,22
9863,10.0,12,88,82,72,54
9864,10.0,98,74,88,67,4
