,demand,p1,p2,p3,p4,p5
30220,10.0,47,8,16,69,31
30221,10.0,60,20,36,24,83
30222,10.0,42,77,22,3,62
30223,10.0,47,45,5,81,76
30224,10.0,10,60,1,79,67
30225,10.0,14,34,16,3,32
30226,10.0,51,92,3,65,66
30227,10.0,4,13,39,88,93
30228,10.0,29,24,56,62,18
30229,10.0,65,78,46,66,40
30230,10.0,33,34,19,95,69
30231,10.0,51,68,73,62,76
30232,10.0,38,58,21,75,9
30233,10.0,13,5,42,23,77
30234,10.0,3,72,74,65,27
30235,10.0,55,31,12,72,2
30236,10.0,28,45,90,28,87
30237,10.0,22,16,60,16,95
30238,10.0,14,67,21,74,72
30239,10.0,78,59,12,95,26
30240,10.0,30,53,88,75,36
30241,10.0,37,78,94,51,57
30242,10.0,63,77,81,85,56
30243,10.0,87,88,33,41,92
30244,10.0,42,25,77,85,75
30245,10.0,67,88,96,28,69
30246,10.0,92,23,57,38,21
30247,10.0,30,94,35,90,45
30248,10.0,16,85,6,74,3
30249,10.0,54,57,44,18,69
30250,10.0,19,12,9,33,61
30251,10.0,72,11,58,78,57
30252,10.0,6,68,39,57,87
30253,10.0,92,39,20,68,23
30254,10.0,34,79,20,25,50
30255,10.0,47,70,23,92,72
30256,10.0,67,74,37,15,10
30257,10.0,82,36,72,33,12
30258,10.0,22,20,25,21,7
30259,10.0,16,38,13,52,44
30260,10.0,50,11,47,7,17
30261,10.0,29,30,80,24,97
30262,10.0,37,63,83,42,11
30263,10.0,15,94,8,84,3
30264,10.0,7,49,7,14,50
30265,10.0,2,59,69,5,84
30266,10.0,51,22,14,69,78
30267,10.0,26,92,29,19,27
30268,10.0,69,69,74,83,35
30269,10.0,91,70,81,16,9
30270,10.0,23,35,12,30,51
30271,10.0,72,98,22,37,57
30272,10.0,13,54,1,16,15
30273,10.0,77,3,65,25,22
30274,10.0,91,16,87,2,82
30275,10.0,54,43,59,25,46
30276,10.0,55,8,77,24,5
30277,10.0,85,81,84,94,84
30278,10.0,98,58,26,64,55
30279,10.0,81,59,78,55,61
30280,10.0,5,57,87,43,38
30281,10.0,93,83,74,10,61
30282,10.0,94,69,60,62,23
30283,10.0,63,51,81,86,89
30284,10.0,3,52,78,70,35
30285,10.0,10,73,77,19,73
30286,10.0,68,50,79,56,56
30287,10.0,97,67,44,92,67
30288,10.0,95,41,96,4,56
30289,10.0,31,42,21,97,76
30290,10.0,75,86,95,50,37
30291,10.0,38,90,37,35,4
30292,10.0,53,46,59,91,64
30293,10.0,91,59,8,73,41
30294,10.0,60,83,1,76,84
30295,10.0,82,34,66,72,43
30296,10.0,93,51,87,87,69
30297,10.0,64,22,65,27,28
30298,10.0,33,5,13,75,83
30299,10.0,42,34,9,75,33
30300,10.0,75,2,76,83,81
30301,10.0,12,87,17,82,6
30302,10.0,98,41,69,88,55
30303,10.0,44,31,74,7,90
30304,10.0,26,22,51,48,26
30305,10.0,60,8,33,87,88
30306,10.0,83,49,50,25,54
30307,10.0,35,15,16,30,10
30308,10.0,90,30,92,1,68
30309,10.0,9,73,4,24,29
30310,10.0,28,91,38,46,3
30311,10.0,15,66,8,8,83
30312,10.0,78,16,77,57,70
30313,10.0,40,85,66,55,6
30314,10.0,3,7,50,73,94
30315,10.0,11,57,92,48,10
30316,10.0,15,98,63,16,72
30317,10.0,78,4,46,52,86
30318,10.0,57,83,10,58,86
30319,10.0,9,81,14,48,10
30320,10.0,40,40,12,86,10
30321,10.0,64,31,60,90,37
30322,10.0,90,94,6,75,73
30323,10.0,33,42,46,46,74
30324,10.0,12,82,52,74,58
30325,10.0,2,86,72,42,4
30326,10.0,85,79,95,14,42
30327,10.0,49,23,93,24,6
30328,10.0,23,79,88,74,70
30329,10.0,90,18,78,79,49
30330,10.0,22,57,40,84,95
30331,10.0,65,13,47,10,45
30332,10.0,79,38,78,94,8
30333,10.0,28,70,44,92,6
30334,10.0,88,13,39,5,14
30335,10.0,36,65,33,89,97
30336,10.0,33,79,69,90,45
30337,10.0,95,67,9,75,96
30338,10.0,38,15,80,13,76
30339,10.0,70,23,15,64,50
30340,10.0,54,63,41,70,54
30341,10.0,38,78,16,98,76
30342,10.0,90,75,39,29,75
30343,10.0,64,72,70,12,7
30344,10.0,10,4,86,34,84
30345,10.0,18,40,80,42,4
30346,10.0,51,29,13,28,59
30347,10.0,16,53,41,80,44
30348,10.0,86,58,9,24,79
30349,10.0,40,95,38,83,78
30350,10.0,5,69,86,3,67
30351,10.0,7,64,22,21,72
30352,10.0,74,5,57,34,37
30353,10.0,74,69,7,25,94
30354,10.0,61,77,25,45,61
30355,10.0,46,63,58,26,22
30356,10.0,82,45,76,6,56
30357,10.0,69,23,92,38,10
30358,10.0,61,69,22,55,4
30359,10.0,57,25,34,91,41
30360,10.0,1,79,86,37,43
30361,10.0,55,54,35,35,80
30362,10.0,37,49,15,22,18
30363,10.0,27,71,18,49,7
30364,10.0,30,26,52,35,54
30365,10.0,9,57,18,63,1
30366,10.0,48,4,47,93,64
30367,10.0,65,17,43,25,70
30368,10.0,8,81,21,91,77
30369,10.0,84,52,70,31,5
30370,10.0,34,24,78,34,18
30371,10.0,31,91,70,57,80
30372,10.0,40,4,78,95,13
30373,10.0,77,33,47,4,75
30374,10.0,3,39,85,34,90
30375,10.0,5,72,27,28,89
30376,10.0,2,65,37,81,85
30377,10.0,35,34,52,77,15
30378,10.0,66,51,49,6,20
30379,10.0,38,42,32,47,80
30380,10.0,24,59,62,85,8
30381,10.0,83,40,90,91,35
30382,10.0,12,96,69,43,65
30383,10.0,20,83,30,14,98
30384,10.0,89,11,88,88,72
30385,10.0,10,33,40,20,60
30386,10.0,82,81,88,78,36
30387,10.0,14,14,78,11,55
30388,10.0,51,87,35,39,27
30389,10.0,76,29,29,30,14
30390,10.0,85,47,2,78,37
30391,10.0,32,47,20,53,8
30392,10.0,45,24,60,59,48
30393,10.0,7,63,84,96,57
30394,10.0,13,30,73,88,79
30395,10.0,83,30,19,38,28
30396,10.0,29,89,22,12,12
30397,10.0,79,12,39,10,85
30398,10.0,61,57,43,89,45
30399,10.0,86,66,95,20,59
30400,10.0,84,27,88,4,29
30401,10.0,59,27,13,44,68
30402,10.0,62,89,67,93,4
30403,10.0,69,78,41,29,86
30404,10.0,6,18,58,47,11
30405,10.0,23,16,19,63,42
30406,10.0,60,24,91,45,40
30407,10.0,1,12,89,23,28
30408,10.0,45,79,92,44,33
30409,10.0,45,98,35,42,47
30410,10.0,33,49,79,94,69
30411,10.0,41,76,28,87,36
30412,10.0,70,60,5,47,76
30413,10.0,54,23,24,33,72
30414,10.0,58,18,24,78,8
30415,10.0,77,84,83,47,77
30416,10.0,82,32,75,74,2
30417,10.0,96,98,59,19,10
30418,10.0,67,76,67,88,90
30419,10.0,35,34,1,18,71
30420,10.0,49,18,57,94,17
30421,10.0,4,28,42,8,61
30422,10.0,95,7,24,95,13
30423,10.0,65,31,48,71,87
30424,10.0,28,67,84,82,79
30425,10.0,65,28,86,84,64
30426,10.0,69,4,64,21,35
30427,10.0,32,4,57,72,94
30428,10.0,7,56,61,79,92
30429,10.0,70,39,12,53,11
30430,10.0,18,14,28,8,8
30431,10.0,56,40,64,50,80
30432,10.0,68,65,29,45,31
30433,10.0,74,26,77,89,67
30434,10.0,84,2,25,26,21
30435,10.0,93,95,93,44,8
30436,10.0,27,72,47,31,12
30437,10.0,78,13,38,44,98
30438,10.0,38,11,69,58,24
30439,10.0,24,73,63,45,81
30440,10.0,98,19,62,80,35
30441,10.0,93,8,98,19,20
30442,10.0,17,93,94,23,39
30443,10.0,47,27,89,57,27
30444,10.0,58,75,10,97,80
30445,10.0,43,56,11,85,61
30446,10.0,15,21,71,27,82
30447,10.0,92,22,41,48,29
30448,10.0,47,62,73,41,2
30449,10.0,39,60,56,76,13
30450,10.0,2,27,98,40,73
30451,10.0,21,92,87,27,23
30452,10.0,55,41,65,71,69
30453,10.0,4,88,35,22,95
30454,10.0,10,56,16,61,52
30455,10.0,70,24,21,14,36
30456,10.0,67,43,19,54,96
30457,10.0,25,65,86,19,16
30458,10.0,76,72,90,82,1
30459,10.0,75,31,67,46,46
30460,10.0,21,23,35,46,63
30461,10.0,97,18,45,61,26
30462,10.0,18,78,74,21,60
30463,10.0,4,23,14,12,34
30464,10.0,42,87,19,15,17
30465,10.0,93,84,88,50,66
30466,10.0,29,52,26,70,39
30467,10.0,53,50,62,27,35
30468,10.0,24,5,1,8,44
30469,10.0,11,91,42,39,77
30470,10.0,70,32,72,88,9
30471,10.0,44,18,69,83,31
30472,10.0,66,61,93,70,30
30473,10.0,6,78,86,25,69
30474,10.0,52,16,85,9,93
30475,10.0,24,24,26,49,61
30476,10.0,25,24,53,74,85
30477,10.0,77,16,66,76,67
30478,10.0,33,5,65,26,10
30479,10.0,94,44,38,84,42
30480,10.0,94,49,1,20,15
30481,10.0,74,90,76,95,9
30482,10.0,5,13,18,31,76
30483,10.0,54,67,65,21,11
30484,10.0,46,33,57,30,76
30485,10.0,34,72,31,58,23
30486,10.0,93,44,27,25,64
30487,10.0,66,6,50,67,74
30488,10.0,27,27,72,36,88
30489,10.0,65,28,50,85,50
30490,10.0,39,21,48,36,65
30491,10.0,37,26,48,20,58
30492,10.0,84,27,23,56,88
30493,10.0,88,75,64,22,22
30494,10.0,46,64,72,52,22
30495,10.0,78,65,52,33,74
30496,10.0,18,10,26,66,97
30497,10.0,42,76,37,81,14
30498,10.0,16,86,20,83,27
30499,10.0,59,52,65,11,79
30500,10.0,46,50,7,31,63
30501,10.0,14,36,42,50,3
30502,10.0,47,51,11,22,57
30503,10.0,79,77,31,15,83
30504,10.0,87,80,15,35,64
30505,10.0,41,36,36,67,96
30506,10.0,33,55,13,67,13
30507,10.0,9,87,40,71,4
30508,10.0,63,62,58,40,80
30509,10.0,6,78,37,16,58
30510,10.0,48,6,17,14,94
30511,10.0,61,56,7,78,27
30512,10.0,44,22,41,13,66
30513,10.0,88,36,62,61,89
30514,10.0,66,34,21,27,36
30515,10.0,98,73,65,44,60
30516,10.0,62,71,84,86,85
30517,10.0,28,51,63,68,16
30518,10.0,16,21,49,13,42
30519,10.0,34,9,56,96,94
30520,10.0,31,34,83,69,56
30521,10.0,63,30,15,80,91
30522,10.0,16,7,47,77,26
30523,10.0,79,37,32,53,75
30524,10.0,37,14,53,88,74
30525,10.0,86,48,39,4,26
30526,10.0,97,67,88,36,65
30527,10.0,43,74,28,57,19
30528,10.0,58,27,77,7,73
30529,10.0,45,98,65,42,65
30530,10.0,21,5,34,98,72
30531,10.0,20,3,3,68,87
30532,10.0,94,32,2,67,24
30533,10.0,9,28,34,15,78
30534,10.0,95,24,86,31,10
30535,10.0,54,95,83,35,27
30536,10.0,74,83,31,44,87
30537,10.0,1,11,8,37,74
30538,10.0,57,36,11,18,37
30539,10.0,21,18,89,38,97
30540,10.0,13,23,79,2,10
30541,10.0,23,33,4,46,38
30542,10.0,12,80,31,7,36
30543,10.0,74,5,86,19,81
30544,10.0,75,15,89,51,71
30545,10.0,35,38,13,97,6
30546,10.0,19,38,27,42,49
30547,10.0,17,86,73,18,30
30548,10.0,83,15,42,32,29
30549,10.0,83,25,24,36,35
30550,10.0,14,71,54,81,13
30551,10.0,74,4,15,96,29
30552,10.0,26,63,93,12,31
30553,10.0,92,50,94,3,90
30554,10.0,87,93,35,59,17
30555,10.0,75,66,19,93,12
30556,10.0,70,89,69,82,17
30557,10.0,31,79,97,38,36
30558,10.0,38,28,59,30,43
30559,10.0,71,98,7,54,50
30560,10.0,15,46,8,44,81
30561,10.0,43,47,28,51,82
30562,10.0,78,67,53,32,66
30563,10.0,79,64,54,49,65
30564,10.0,24,81,79,83,4
30565,10.0,8,12,95,34,69
30566,10.0,89,85,63,66,58
30567,10.0,1,81,31,10,87
30568,10.0,44,58,47,91,35
30569,10.0,56,32,15,98,6
30570,10.0,86,23,19,51,38
30571,10.0,54,89,80,93,71
30572,10.0,42,90,82,9,59
30573,10.0,22,36,55,57,85
30574,10.0,25,41,20,3,39
30575,10.0,32,57,97,62,81
30576,10.0,33,35,68,11,22
30577,10.0,19,45,71,60,72
30578,10.0,22,35,22,15,55
30579,10.0,23,36,30,77,48
30580,10.0,79,81,48,93,65
30581,10.0,8,3,76,94,18
30582,10.0,90,86,91,43,34
30583,10.0,21,72,66,9,5
30584,10.0,63,90,76,5,87
30585,10.0,47,47,18,65,48
30586,10.0,87,6,66,41,43
30587,10.0,16,71,26,81,46
30588,10.0,21,87,24,17,39
30589,10.0,66,15,64,88,37
30590,10.0,53,55,5,43,63
30591,10.0,23,96,19,7,91
30592,10.0,49,46,61,48,54
30593,10.0,79,62,49,2,20
30594,10.0,56,35,78,52,40
30595,10.0,80,67,35,34,31
30596,10.0,24,4,77,76,64
30597,10.0,30,94,9,21,91
30598,10.0,73,76,46,91,30
30599,10.0,35,87,27,16,36
30600,10.0,91,19,13,61,95
30601,10.0,67,69,31,22,52
30602,10.0,22,20,90,75,26
30603,10.0,68,28,30,33,17
30604,10.0,3,79,85,43,74
30605,10.0,49,29,5,5,48
30606,10.0,51,86,85,43,84
30607,10.0,22,19,42,61,72
30608,10.0,22,63,80,84,51
30609,10.0,84,82,59,66,1
30610,10.0,7,63,23,91,79
30611,10.0,4,57,84,84,52
30612,10.0,91,86,7,81,11
30613,10.0,32,2,96,55,25
30614,10.0,44,83,88,98,63
30615,10.0,46,43,41,5,23
30616,10.0,86,76,86,35,34
30617,10.0,80,29,19,74,26
30618,10.0,6,46,28,89,58
30619,10.0,55,54,85,16,20
30620,10.0,36,30,31,21,41
30621,10.0,71,80,44,2,69
30622,10.0,98,24,60,85,8
30623,10.0,53,15,14,53,13
30624,10.0,92,22,32,63,10
30625,10.0,15,54,69,93,77
30626,10.0,50,14,80,68,13
30627,10.0,91,14,5,74,4
30628,10.0,88,29,2,81,56
30629,10.0,11,15,61,16,82
30630,10.0,77,5,23,4,28
30631,10.0,49,67,61,18,19
30632,10.0,71,11,56,77,46
30633,10.0,34,27,35,60,24
30634,10.0,14,75,66,47,7
30635,10.0,76,97,59,31,62
30636,10.0,96,56,48,57,69
30637,10.0,16,31,26,76,19
30638,10.0,48,90,82,21,88
30639,10.0,8,50,17,48,18
30640,10.0,80,74,43,32,50
30641,10.0,79,62,11,72,89
30642,10.0,69,85,24,60,3
30643,10.0,25,5,5,81,30
30644,10.0,87,38,3,86,56
30645,10.0,44,8,45,72,47
30646,10.0,90,50,2,57,61
30647,10.0,84,40,12,65,5
30648,10.0,98,36,58,77,73
30649,10.0,81,85,93,12,27
30650,10.0,74,19,7,59,21
30651,10.0,94,73,62,45,12
30652,10.0,91,56,96,35,68
30653,10.0,93,84,49,96,73
30654,10.0,38,43,62,23,17
30655,10.0,74,30,1,36,42
30656,10.0,24,97,96,85,69
30657,10.0,46,44,20,52,76
30658,10.0,55,25,13,4,57
30659,10.0,60,56,7,87,17
30660,10.0,10,79,80,11,21
30661,10.0,2,77,91,39,2
30662,10.0,58,52,73,68,49
30663,10.0,54,39,64,70,78
30664,10.0,60,69,42,25,10
30665,10.0,31,14,18,61,85
30666,10.0,32,88,24,13,35
30667,10.0,6,36,53,29,92
30668,10.0,11,25,17,33,42
30669,10.0,86,13,22,22,19
30670,10.0,11,54,3,87,53
30671,10.0,11,46,6,61,50
30672,10.0,95,10,86,20,73
30673,10.0,67,61,24,53,68
30674,10.0,26,71,45,52,40
30675,10.0,41,48,25,68,48
30676,10.0,7,83,24,69,50
30677,10.0,47,98,90,63,14
30678,10.0,48,27,98,88,6
30679,10.0,2,2,58,88,7
30680,10.0,9,67,11,93,63
30681,10.0,33,5,62,82,2
30682,10.0,21,50,40,33,82
30683,10.0,20,18,96,95,49
30684,10.0,92,64,64,51,32
30685,10.0,3,14,4,67,80
30686,10.0,83,51,14,95,37
30687,10.0,77,38,51,52,11
30688,10.0,92,44,62,72,39
30689,10.0,67,77,43,63,16
30690,10.0,35,31,55,49,53
30691,10.0,86,87,59,54,23
30692,10.0,4,29,77,93,57
30693,10.0,60,65,39,97,14
30694,10.0,40,40,35,26,30
30695,10.0,60,23,96,50,34
30696,10.0,31,92,10,36,3
30697,10.0,22,95,90,1,14
30698,10.0,19,97,3,69,34
30699,10.0,15,74,47,87,73
30700,10.0,16,32,6,60,17
30701,10.0,66,95,10,54,31
30702,10.0,53,72,74,47,9
30703,10.0,49,46,7,3,63
30704,10.0,13,79,28,63,70
30705,10.0,43,49,92,47,48
30706,10.0,64,88,81,51,23
30707,10.0,85,79,7,5,42
30708,10.0,1,56,5,33,12
30709,10.0,53,17,31,26,54
30710,10.0,69,76,24,23,3
30711,10.0,29,64,6,26,11
30712,10.0,39,23,5,64,40
30713,10.0,37,23,89,48,94
30714,10.0,41,40,5,4,69
30715,10.0,32,93,13,26,23
30716,10.0,26,1,62,5,95
30717,10.0,18,71,88,12,3
30718,10.0,32,2,11,93,52
30719,10.0,68,6,15,51,54
30720,10.0,31,25,42,47,90
30721,10.0,52,97,36,8,26
30722,10.0,78,28,21,67,39
30723,10.0,18,14,26,87,17
30724,10.0,71,73,24,72,49
30725,10.0,83,43,69,86,16
30726,10.0,23,82,83,20,53
30727,10.0,59,41,92,78,89
30728,10.0,15,37,71,48,1
30729,10.0,29,22,24,2,32
30730,10.0,28,69,16,2,31
30731,10.0,96,78,90,61,71
30732,10.0,85,33,83,63,95
30733,10.0,54,74,26,81,8
30734,10.0,10,28,67,52,14
30735,10.0,30,2,86,25,34
30736,10.0,26,15,38,28,31
30737,10.0,37,90,53,83,34
30738,10.0,53,62,83,42,79
30739,10.0,74,93,30,28,11
30740,10.0,93,22,17,13,66
30741,10.0,19,16,3,22,16
30742,10.0,25,41,56,84,30
30743,10.0,19,18,35,58,9
30744,10.0,39,81,25,61,83
30745,10.0,48,45,33,68,19
30746,10.0,51,54,56,47,53
30747,10.0,23,2,36,74,16
30748,10.0,86,78,48,88,3
30749,10.0,38,81,97,40,2
30750,10.0,73,80,56,46,65
30751,10.0,83,11,22,12,10
30752,10.0,77,52,46,3,57
30753,10.0,32,55,14,79,76
30754,10.0,45,72,48,27,1
30755,10.0,29,57,25,17,1
30756,10.0,53,30,51,94,65
30757,10.0,53,50,71,64,82
30758,10.0,12,28,27,85,78
30759,10.0,84,69,76,34,10
30760,10.0,11,4,34,62,75
30761,10.0,88,49,77,24,29
30762,10.0,92,87,88,93,9
30763,10.0,22,13,3,3,19
30764,10.0,32,27,85,65,10
30765,10.0,25,2,77,84,71
30766,10.0,37,17,64,11,71
30767,10.0,97,3,62,98,23
30768,10.0,59,24,24,77,53
30769,10.0,7,34,34,42,61
30770,10.0,96,55,51,96,69
30771,10.0,31,67,7,44,60
30772,10.0,87,45,45,52,33
30773,10.0,10,41,43,61,61
30774,10.0,16,11,57,56,23
30775,10.0,93,50,92,25,94
30776,10.0,94,31,11,87,29
30777,10.0,33,88,8,90,62
30778,10.0,5,91,98,85,58
30779,10.0,61,23,11,68,56
30780,10.0,4,26,23,60,30
30781,10.0,90,93,20,46,69
30782,10.0,10,74,80,5,95
30783,10.0,32,67,55,91,24
30784,10.0,74,44,33,96,42
30785,10.0,29,29,11,89,78
30786,10.0,42,95,58,75,7
30787,10.0,62,72,18,64,74
30788,10.0,69,95,52,67,55
30789,10.0,93,59,86,22,56
30790,10.0,83,61,41,16,68
30791,10.0,64,80,78,40,26
30792,10.0,57,6,84,90,39
30793,10.0,79,65,58,50,75
30794,10.0,19,77,40,34,75
30795,10.0,71,26,50,42,37
30796,10.0,91,62,81,45,21
30797,10.0,39,91,16,74,49
30798,10.0,4,12,59,26,20
30799,10.0,30,9,71,92,19
30800,10.0,24,8,68,74,37
30801,10.0,49,69,56,27,82
30802,10.0,93,36,33,94,91
30803,10.0,34,89,33,84,42
30804,10.0,98,74,34,67,89
30805,10.0,54,51,83,63,45
30806,10.0,83,77,65,70,96
30807,10.0,23,95,64,4,51
30808,10.0,25,4,14,22,33
30809,10.0,71,8,81,33,67
30810,10.0,69,24,24,71,45
30811,10.0,22,97,35,42,3
30812,10.0,82,89,38,14,55
30813,10.0,14,12,73,52,63
30814,10.0,19,86,66,55,34
30815,10.0,65,87,95,30,82
30816,10.0,88,53,10,52,98
30817,10.0,93,45,8,11,38
30818,10.0,39,91,74,68,20
30819,10.0,35,73,14,1,32
30820,10.0,9,3,35,46,31
30821,10.0,71,11,30,67,30
30822,10.0,81,70,78,4,40
30823,10.0,12,21,86,22,8
30824,10.0,21,21,70,78,36
30825,10.0,10,54,72,66,79
30826,10.0,54,10,48,19,53
30827,10.0,4,35,70,65,47
30828,10.0,66,66,3,78,15
30829,10.0,8,68,14,97,4
30830,10.0,15,54,18,36,58
30831,10.0,76,44,20,37,20
30832,10.0,2,13,40,52,95
30833,10.0,82,33,54,8,11
30834,10.0,12,74,83,21,11
30835,10.0,90,12,78,80,62
30836,10.0,29,40,69,76,10
30837,10.0,68,32,30,50,20
30838,10.0,92,98,74,13,96
30839,10.0,68,41,82,86,54
30840,10.0,81,25,62,44,7
30841,10.0,40,71,46,94,79
30842,10.0,85,15,8,96,18
30843,10.0,18,90,2,51,5
30844,10.0,10,24,12,32,35
30845,10.0,10,13,42,77,33
30846,10.0,39,61,39,32,49
30847,10.0,67,41,31,21,36
30848,10.0,65,7,41,81,19
30849,10.0,46,47,72,77,64
30850,10.0,84,31,28,96,90
30851,10.0,31,64,71,98,64
30852,10.0,16,56,3,15,11
30853,10.0,79,72,4,27,21
30854,10.0,96,20,67,89,67
30855,10.0,58,39,17,4,70
30856,10.0,72,22,37,69,28
30857,10.0,66,54,58,25,52
30858,10.0,85,90,67,33,63
30859,10.0,47,50,59,66,52
30860,10.0,58,58,30,40,36
30861,10.0,36,85,75,68,4
30862,10.0,28,76,26,74,52
30863,10.0,85,82,18,30,92
30864,10.0,18,13,87,70,17
30865,10.0,87,52,79,45,38
30866,10.0,63,15,54,62,94
30867,10.0,98,2,27,92,96
30868,10.0,43,94,34,39,53
30869,10.0,51,80,61,60,16
30870,10.0,24,35,90,23,66
30871,10.0,88,61,76,68,72
30872,10.0,26,73,53,85,18
30873,10.0,43,38,70,41,36
30874,10.0,9,81,56,43,34
30875,10.0,92,96,83,8,78
30876,10.0,24,14,35,33,97
30877,10.0,96,90,11,29,28
30878,10.0,5,35,69,2,59
30879,10.0,13,96,76,25,83
30880,10.0,80,64,94,6,51
30881,10.0,68,67,7,27,72
30882,10.0,18,86,72,73,78
30883,10.0,82,86,56,37,49
30884,10.0,26,89,88,39,73
30885,10.0,95,89,50,55,13
30886,10.0,89,27,96,57,57
30887,10.0,95,69,76,61,4
30888,10.0,27,55,41,64,12
30889,10.0,11,8,8,13,61
30890,10.0,81,78,38,47,66
30891,10.0,10,25,18,65,85
30892,10.0,82,71,77,63,65
30893,10.0,58,48,22,87,65
30894,10.0,45,96,88,38,18
30895,10.0,45,87,79,56,21
30896,10.0,35,88,26,12,71
30897,10.0,19,60,33,95,22
30898,10.0,28,58,82,88,38
30899,10.0,60,28,7,22,36
30900,10.0,52,2,36,22,21
30901,10.0,19,64,1,31,92
30902,10.0,43,40,2,13,26
30903,10.0,74,40,23,6,32
30904,10.0,71,30,6,29,34
30905,10.0,24,83,81,81,5
30906,10.0,88,95,41,69,14
30907,10.0,7,28,2,30,34
30908,10.0,82,80,34,21,20
30909,10.0,74,42,66,43,51
30910,10.0,98,93,88,51,59
30911,10.0,14,38,57,70,77
30912,10.0,72,5,43,58,77
30913,10.0,89,94,10,24,68
30914,10.0,39,6,8,16,76
30915,10.0,94,47,60,77,46
30916,10.0,56,95,55,85,34
30917,10.0,19,74,62,44,48
30918,10.0,17,51,12,57,95
30919,10.0,28,93,39,16,67
30920,10.0,54,78,16,16,5
30921,10.0,68,75,17,44,68
30922,10.0,63,54,85,45,71
30923,10.0,92,30,68,3,32
30924,10.0,31,10,36,96,39
30925,10.0,60,24,51,31,96
30926,10.0,42,35,60,95,22
30927,10.0,71,7,85,14,43
30928,10.0,62,71,14,73,32
30929,10.0,81,63,25,65,35
30930,10.0,57,71,82,13,56
30931,10.0,14,80,58,4,46
30932,10.0,25,50,22,22,15
30933,10.0,91,20,29,84,24
30934,10.0,7,33,36,57,95
30935,10.0,42,21,27,14,94
30936,10.0,1,68,51,88,36
30937,10.0,59,25,78,57,16
30938,10.0,85,33,93,14,49
30939,10.0,32,78,39,47,11
30940,10.0,66,79,10,93,40
30941,10.0,44,47,81,93,34
30942,10.0,87,41,88,22,28
30943,10.0,83,82,7,86,67
30944,10.0,20,49,8,69,23
30945,10.0,98,32,53,54,54
30946,10.0,80,38,94,92,94
30947,10.0,56,78,53,49,3
30948,10.0,98,38,70,79,38
30949,10.0,90,10,43,47,21
30950,10.0,54,25,37,28,35
30951,10.0,26,8,40,41,47
30952,10.0,40,89,64,44,15
30953,10.0,46,10,67,10,77
30954,10.0,42,41,51,31,53
30955,10.0,94,32,13,92,1
30956,10.0,72,86,52,63,72
30957,10.0,83,38,7,53,80
30958,10.0,70,61,84,29,32
30959,10.0,73,75,76,33,81
30960,10.0,86,3,39,61,29
30961,10.0,13,4,66,46,33
30962,10.0,61,75,36,30,7
30963,10.0,18,6,44,55,79
30964,10.0,50,36,28,82,90
30965,10.0,40,90,81,62,37
30966,10.0,40,60,6,82,67
30967,10.0,76,76,61,41,78
30968,10.0,47,32,61,97,30
30969,10.0,66,60,32,36,75
30970,10.0,88,39,16,21,4
30971,10.0,80,8,35,61,24
30972,10.0,32,24,22,82,59
30973,10.0,92,34,65,29,86
30974,10.0,52,29,98,12,25
30975,10.0,18,12,34,60,49
30976,10.0,15,36,76,7,22
30977,10.0,11,7,98,45,47
30978,10.0,81,66,37,10,23
30979,10.0,24,79,8,6,33
30980,10.0,45,60,51,86,91
30981,10.0,63,24,13,53,49
30982,10.0,13,96,60,53,79
30983,10.0,3,14,82,44,50
30984,10.0,89,80,4,61,39
30985,10.0,42,6,43,74,4
30986,10.0,41,52,78,32,23
30987,10.0,36,70,20,49,9
30988,10.0,90,59,80,77,63
30989,10.0,77,79,75,70,6
30990,10.0,10,39,13,14,34
30991,10.0,25,66,30,59,39
30992,10.0,7,86,8,73,79
30993,10.0,17,77,18,84,13
30994,10.0,20,97,67,95,66
30995,10.0,62,65,86,35,8
30996,10.0,47,5,96,62,19
30997,10.0,58,59,78,28,76
30998,10.0,29,89,81,9,47
30999,10.0,37,63,39,76,52
31000,10.0,92,91,52,3,45
31001,10.0,16,45,42,11,34
31002,10.0,30,48,73,17,49
31003,10.0,78,36,48,81,21
31004,10.0,96,71,37,14,2
31005,10.0,61,52,2,22,85
31006,10.0,76,17,96,84,63
31007,10.0,35,75,47,52,46
31008,10.0,40,50,58,6,54
31009,10.0,51,42,44,43,33
31010,10.0,78,93,55,27,94
31011,10.0,68,36,50,43,60
31012,10.0,53,22,14,64,94
31013,10.0,12,82,1,51,89
31014,10.0,12,81,81,27,47
31015,10.0,70,94,65,16,93
31016,10.0,96,6,57,22,21
31017,10.0,66,47,31,58,49
31018,10.0,4,37,47,19,96
31019,10.0,79,61,84,50,39
31020,10.0,84,59,78,82,62
31021,10.0,81,95,47,76,71
31022,10.0,66,97,46,14,61
31023,10.0,93,9,44,90,73
31024,10.0,5,40,74,67,35
31025,10.0,52,46,23,31,79
31026,10.0,25,93,93,3,79
31027,10.0,39,42,9,44,4
31028,10.0,95,26,44,54,10
31029,10.0,33,8,39,52,49
31030,10.0,42,44,13,44,87
31031,10.0,59,57,45,30,87
31032,10.0,98,14,70,43,52
31033,10.0,98,47,28,28,77
31034,10.0,41,1,24,16,73
31035,10.0,93,18,23,63,11
31036,10.0,87,51,7,26,19
31037,10.0,44,9,31,87,78
31038,10.0,22,75,52,74,8
31039,10.0,69,59,43,77,80
31040,10.0,33,31,77,53,32
31041,10.0,54,61,25,81,73
