,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
11510,10.0,2,18,67,86,55,62,89,86,67,41
11511,10.0,30,62,46,9,34,36,58,4,61,5
11512,10.0,67,98,76,54,5,67,25,83,33,88
11513,10.0,6,97,29,84,73,9,14,93,19,93
11514,10.0,27,28,56,8,70,51,21,87,3,89
11515,10.0,50,4,48,33,40,17,36,96,53,16
11516,10.0,5,73,15,48,57,64,81,27,78,94
11517,10.0,18,76,64,60,88,57,92,63,97,46
11518,10.0,71,61,49,41,48,33,50,1,37,66
11519,10.0,72,14,4,58,71,43,52,90,45,29
11520,10.0,93,9,85,68,47,98,59,49,30,76
11521,10.0,15,74,72,68,14,5,23,41,27,27
11522,10.0,69,79,73,59,13,84,66,26,41,2
11523,10.0,51,98,91,54,19,37,38,77,38,60
11524,10.0,47,74,3,95,30,6,44,31,76,53
11525,10.0,96,42,22,74,22,85,83,94,29,87
11526,10.0,61,22,52,89,38,93,39,34,66,9
11527,10.0,93,66,91,68,31,65,92,46,3,47
11528,10.0,41,25,61,92,95,16,28,56,52,62
11529,10.0,82,94,2,5,15,26,16,11,19,49
11530,10.0,89,79,68,29,5,9,41,12,14,68
11531,10.0,54,91,21,9,5,88,35,18,79,22
11532,10.0,10,22,88,94,52,51,7,75,45,3
11533,10.0,64,68,44,32,59,89,38,76,86,40
11534,10.0,17,70,46,84,74,10,60,74,55,55
11535,10.0,69,26,24,16,92,7,58,92,14,7
11536,10.0,79,22,93,18,85,57,62,4,51,85
11537,10.0,55,32,51,91,38,83,44,42,52,41
11538,10.0,26,56,66,34,38,83,84,10,61,91
11539,10.0,34,12,14,74,63,30,28,36,8,90
11540,10.0,13,94,21,51,67,82,14,14,97,67
11541,10.0,86,21,21,28,71,73,59,94,5,86
11542,10.0,2,34,38,18,71,40,68,85,16,33
11543,10.0,97,89,57,82,2,36,45,56,59,19
11544,10.0,58,70,9,65,26,32,42,83,18,43
11545,10.0,85,57,78,84,95,35,26,97,86,18
11546,10.0,44,97,57,7,28,75,78,27,50,82
11547,10.0,74,87,29,23,79,60,23,6,70,41
11548,10.0,56,7,77,82,23,44,35,91,79,97
11549,10.0,96,61,70,58,95,59,23,52,50,50
11550,10.0,16,83,76,2,73,61,76,77,24,33
11551,10.0,56,98,47,48,4,29,63,27,33,69
11552,10.0,69,7,39,10,9,62,77,76,12,43
11553,10.0,56,18,24,82,42,97,67,18,47,72
11554,10.0,69,15,4,11,24,94,89,10,28,59
11555,10.0,76,67,71,14,62,95,85,33,7,51
11556,10.0,8,87,58,71,61,86,19,29,90,36
11557,10.0,89,40,69,67,8,4,91,94,7,38
11558,10.0,94,55,81,90,84,81,58,13,62,21
11559,10.0,69,43,32,13,49,24,2,58,10,68
11560,10.0,1,14,53,34,26,92,80,42,24,11
11561,10.0,91,17,86,27,74,14,51,18,67,81
11562,10.0,13,84,5,77,98,95,14,98,22,31
11563,10.0,19,4,46,75,77,83,11,71,37,26
11564,10.0,98,7,10,71,80,34,66,25,17,28
11565,10.0,53,26,80,97,18,60,91,45,8,10
11566,10.0,94,44,9,86,90,11,9,31,30,40
11567,10.0,21,78,13,43,39,46,3,25,29,91
11568,10.0,29,53,52,71,83,49,31,88,1,74
11569,10.0,68,24,97,46,60,18,18,82,23,77
11570,10.0,33,29,32,10,22,30,42,14,87,1
11571,10.0,65,8,98,66,82,83,43,98,69,40
11572,10.0,31,45,12,64,95,1,8,89,51,41
11573,10.0,5,83,56,25,94,7,33,88,17,76
11574,10.0,31,64,26,72,29,60,31,27,18,56
11575,10.0,39,41,58,84,20,89,84,98,47,62
11576,10.0,83,31,74,41,1,35,2,80,3,12
11577,10.0,14,77,86,34,28,97,12,56,13,9
11578,10.0,26,1,5,19,17,63,44,10,27,90
11579,10.0,53,86,24,54,11,59,39,87,1,25
11580,10.0,71,67,25,21,37,74,88,64,81,32
11581,10.0,69,96,58,87,80,10,76,79,17,96
11582,10.0,43,48,60,17,34,29,55,60,13,1
11583,10.0,37,24,75,41,29,79,94,86,98,13
11584,10.0,31,27,24,15,74,86,13,56,89,14
11585,10.0,58,38,71,72,26,22,62,80,47,80
11586,10.0,6,16,91,90,90,66,40,66,21,20
11587,10.0,17,8,68,64,64,4,2,49,64,66
11588,10.0,35,68,16,60,20,43,59,42,65,60
11589,10.0,36,72,52,60,44,15,40,93,90,34
11590,10.0,13,33,82,43,21,64,44,33,58,75
11591,10.0,96,8,87,72,90,42,86,96,42,93
11592,10.0,4,95,56,41,68,69,28,16,88,11
11593,10.0,47,68,39,9,48,46,81,30,78,53
11594,10.0,90,98,83,18,53,47,36,66,78,29
11595,10.0,43,68,20,60,29,58,66,33,45,6
11596,10.0,74,72,73,40,68,16,22,76,77,66
11597,10.0,25,71,16,15,7,11,14,62,86,64
11598,10.0,59,59,32,86,48,58,95,98,77,82
11599,10.0,41,79,26,67,87,82,69,21,74,21
11600,10.0,32,93,84,98,5,86,80,4,38,96
11601,10.0,6,26,64,52,92,75,80,83,21,96
11602,10.0,11,18,61,20,49,24,61,45,16,14
11603,10.0,72,64,61,46,98,90,95,94,95,97
11604,10.0,57,41,18,53,30,61,7,81,79,1
11605,10.0,69,60,73,1,76,38,80,41,64,93
11606,10.0,90,68,77,98,74,43,89,7,75,6
11607,10.0,23,81,37,6,48,15,83,13,14,88
11608,10.0,48,38,74,4,1,9,24,1,26,51
11609,10.0,9,97,10,75,2,71,66,43,79,91
11610,10.0,33,43,86,81,34,1,85,47,46,42
11611,10.0,97,92,70,71,18,72,17,9,88,22
11612,10.0,88,48,67,8,3,65,55,93,30,91
11613,10.0,98,94,90,7,89,60,21,63,19,68
11614,10.0,9,62,86,81,53,16,68,49,78,97
11615,10.0,40,66,86,37,14,75,60,42,61,89
11616,10.0,56,82,25,11,64,91,69,5,39,7
11617,10.0,90,12,95,70,30,51,59,98,58,60
11618,10.0,63,28,97,87,84,55,27,79,75,2
11619,10.0,5,22,21,3,66,92,39,20,35,32
11620,10.0,69,48,24,79,34,16,12,13,95,84
11621,10.0,30,17,81,35,46,18,61,55,75,42
11622,10.0,93,29,67,42,8,44,1,93,97,96
11623,10.0,69,24,53,92,32,92,85,96,43,45
11624,10.0,38,94,26,46,26,54,20,52,67,81
11625,10.0,76,70,67,4,54,42,97,64,48,79
11626,10.0,23,73,4,49,92,90,12,24,67,53
11627,10.0,83,68,51,77,58,15,93,69,78,11
11628,10.0,27,93,15,69,44,11,81,26,16,47
11629,10.0,34,34,37,88,25,33,7,77,32,95
11630,10.0,51,12,76,40,2,87,89,91,35,15
11631,10.0,32,9,89,4,68,35,30,37,20,34
11632,10.0,44,21,89,45,47,65,27,43,92,55
11633,10.0,56,29,9,50,95,90,75,30,32,57
11634,10.0,33,15,68,29,61,24,68,40,27,19
11635,10.0,70,30,39,61,22,40,84,95,54,97
11636,10.0,87,28,89,81,2,33,4,75,39,88
11637,10.0,8,64,65,94,84,29,24,98,38,31
11638,10.0,57,63,4,91,56,56,47,8,93,22
11639,10.0,37,54,26,5,76,75,19,75,97,91
11640,10.0,97,87,19,93,26,27,87,73,65,90
11641,10.0,24,97,98,51,1,27,50,14,29,66
11642,10.0,20,42,53,65,65,58,21,91,73,83
11643,10.0,21,89,18,10,9,80,31,44,35,77
11644,10.0,15,69,8,80,79,11,26,96,48,23
11645,10.0,12,45,27,22,33,85,40,76,17,53
11646,10.0,45,53,23,57,39,63,53,7,31,37
11647,10.0,57,52,64,43,25,11,50,62,3,44
11648,10.0,47,28,95,63,32,85,57,45,43,39
11649,10.0,97,33,1,14,9,41,82,71,49,94
11650,10.0,59,1,11,8,18,37,42,40,73,75
11651,10.0,64,98,30,46,83,62,10,22,7,28
11652,10.0,17,59,81,85,12,83,14,25,48,37
11653,10.0,79,26,38,41,44,77,21,15,38,38
11654,10.0,63,75,41,64,41,28,60,7,58,12
11655,10.0,14,85,30,20,53,6,38,41,50,45
11656,10.0,89,6,41,23,60,40,80,18,92,45
11657,10.0,5,44,69,37,45,50,43,25,81,49
11658,10.0,41,17,88,57,44,13,84,26,33,24
11659,10.0,11,76,33,4,81,85,76,90,7,85
11660,10.0,86,78,3,63,31,40,26,60,42,10
11661,10.0,87,16,55,45,73,34,85,86,50,11
11662,10.0,88,24,40,8,48,48,97,41,29,35
11663,10.0,33,80,37,50,79,75,38,68,50,16
11664,10.0,59,61,23,61,25,23,18,85,38,74
11665,10.0,13,67,27,96,42,41,20,81,59,32
11666,10.0,85,7,52,48,46,19,73,15,51,23
11667,10.0,25,59,29,88,39,87,60,44,17,29
11668,10.0,80,23,53,3,63,62,96,18,38,43
11669,10.0,28,40,51,10,51,60,6,78,16,61
11670,10.0,38,31,98,24,85,87,22,1,56,41
11671,10.0,8,90,35,13,61,80,33,39,26,68
11672,10.0,94,68,51,46,11,40,87,85,60,52
11673,10.0,60,66,22,48,36,53,5,46,56,39
11674,10.0,27,59,94,92,31,11,78,47,4,75
11675,10.0,23,75,67,77,80,63,75,91,37,19
11676,10.0,94,29,45,18,92,32,38,76,4,44
11677,10.0,89,10,61,26,17,35,58,89,77,73
11678,10.0,58,40,81,28,35,29,89,54,26,30
11679,10.0,45,88,27,35,9,9,64,55,77,10
11680,10.0,29,18,29,30,58,75,96,11,41,65
11681,10.0,72,90,55,79,88,25,16,78,82,59
11682,10.0,16,47,7,73,97,19,22,90,32,41
11683,10.0,13,38,78,4,31,63,71,97,10,22
11684,10.0,40,14,53,84,82,42,14,96,18,49
11685,10.0,85,76,39,86,48,34,90,12,31,46
11686,10.0,53,76,4,39,32,76,95,13,86,33
11687,10.0,18,70,87,29,80,91,48,68,27,58
11688,10.0,67,89,74,72,72,65,77,48,45,78
11689,10.0,27,6,70,26,32,82,81,85,66,24
11690,10.0,3,17,82,4,9,48,44,13,44,86
11691,10.0,24,84,20,52,57,73,41,26,8,80
11692,10.0,32,97,75,11,76,30,32,81,58,67
11693,10.0,62,41,31,90,69,25,6,47,90,50
11694,10.0,54,24,19,73,19,57,14,64,13,80
11695,10.0,66,37,14,33,69,5,96,53,58,21
11696,10.0,15,42,61,47,36,21,31,62,22,22
11697,10.0,95,24,75,7,73,89,81,87,70,82
11698,10.0,66,74,32,46,28,41,68,71,45,87
11699,10.0,30,38,58,55,39,10,36,76,65,84
11700,10.0,34,10,95,90,54,28,75,79,75,22
11701,10.0,2,88,59,55,12,29,46,18,92,50
11702,10.0,75,19,80,12,91,43,7,14,49,12
11703,10.0,84,19,42,15,7,9,10,1,93,92
11704,10.0,55,70,77,11,46,82,48,58,15,87
11705,10.0,73,76,74,97,56,28,75,77,10,16
11706,10.0,31,36,51,32,49,27,25,71,84,7
11707,10.0,1,90,6,95,92,80,41,82,36,42
11708,10.0,20,39,31,89,69,38,7,2,53,93
11709,10.0,47,54,49,28,6,91,5,10,85,72
11710,10.0,82,67,52,86,39,87,96,35,71,13
11711,10.0,71,66,13,20,81,18,96,10,65,43
11712,10.0,84,52,79,30,42,79,95,14,56,56
11713,10.0,43,11,5,22,41,52,67,57,92,24
11714,10.0,14,85,68,91,26,17,15,83,57,88
11715,10.0,72,46,60,29,33,40,21,1,35,53
11716,10.0,32,67,68,58,66,67,48,98,15,49
11717,10.0,24,78,30,98,52,75,90,80,78,37
11718,10.0,44,25,87,87,66,39,31,74,28,19
11719,10.0,53,84,35,39,52,46,98,54,14,66
11720,10.0,2,11,18,66,10,35,46,75,12,20
11721,10.0,36,73,75,22,50,66,50,25,14,49
11722,10.0,58,89,49,6,38,96,9,18,85,24
11723,10.0,83,21,3,54,54,53,70,86,13,87
11724,10.0,8,21,66,78,39,63,64,47,72,27
11725,10.0,54,81,55,80,87,5,13,47,15,79
11726,10.0,92,51,98,51,71,86,91,33,81,38
11727,10.0,46,10,96,25,4,32,93,73,36,88
11728,10.0,7,3,54,36,26,90,57,37,62,31
11729,10.0,38,26,30,8,17,17,9,65,30,96
11730,10.0,61,38,5,20,75,62,98,51,59,28
11731,10.0,54,75,75,29,83,8,23,2,35,91
11732,10.0,68,29,51,68,35,44,54,86,91,13
11733,10.0,92,17,88,47,98,88,20,33,23,72
11734,10.0,72,43,62,17,45,69,64,89,44,42
11735,10.0,82,3,56,83,79,11,37,28,37,29
11736,10.0,60,43,42,8,52,42,73,92,23,75
11737,10.0,16,54,91,12,94,19,45,89,76,50
11738,10.0,7,14,91,90,84,64,70,31,28,96
11739,10.0,28,39,90,58,86,18,90,22,59,37
11740,10.0,78,38,58,53,60,33,95,75,83,92
11741,10.0,9,51,11,83,3,58,12,26,5,47
11742,10.0,59,88,41,85,80,77,93,69,70,13
11743,10.0,67,46,22,44,56,33,1,72,24,36
11744,10.0,94,37,51,83,48,95,8,45,55,31
11745,10.0,7,52,80,43,51,31,96,73,39,47
11746,10.0,35,83,63,27,78,40,83,65,13,47
11747,10.0,65,2,52,77,13,44,95,44,40,98
11748,10.0,31,87,50,11,28,58,83,63,66,19
11749,10.0,73,68,86,86,51,37,81,48,89,92
11750,10.0,85,11,87,67,68,91,33,98,71,10
11751,10.0,96,61,49,96,91,49,49,15,36,59
11752,10.0,46,7,68,19,59,58,68,22,59,32
11753,10.0,81,66,30,57,29,86,83,38,93,92
11754,10.0,77,60,4,82,47,68,93,52,82,42
11755,10.0,58,94,48,52,70,82,33,16,60,32
11756,10.0,55,28,59,47,27,75,98,27,68,79
11757,10.0,90,38,33,75,31,5,40,88,57,48
11758,10.0,28,55,22,52,77,30,16,23,86,32
11759,10.0,32,66,67,27,84,17,36,62,38,50
11760,10.0,32,37,2,47,74,41,49,55,59,74
11761,10.0,32,34,33,90,21,44,45,94,55,5
11762,10.0,10,16,2,44,85,82,7,82,55,30
11763,10.0,64,17,10,45,75,89,62,10,40,15
11764,10.0,20,3,46,16,42,11,72,55,76,85
11765,10.0,69,8,8,30,59,33,7,76,90,62
11766,10.0,6,22,29,90,74,5,5,63,70,60
11767,10.0,47,61,6,83,1,17,60,25,85,70
11768,10.0,45,14,85,66,44,32,4,62,37,50
11769,10.0,39,97,31,45,80,11,59,4,76,45
11770,10.0,77,38,63,82,53,12,37,52,22,23
11771,10.0,38,60,10,74,93,44,52,5,71,83
11772,10.0,25,68,13,50,34,85,46,98,60,14
11773,10.0,65,34,67,93,29,83,82,91,67,45
11774,10.0,94,95,50,65,22,42,75,76,24,35
11775,10.0,28,79,73,23,31,92,6,49,28,84
11776,10.0,27,42,47,62,46,82,83,71,77,80
11777,10.0,95,90,84,63,65,73,96,38,40,61
11778,10.0,54,97,97,6,60,50,51,49,73,31
11779,10.0,11,91,36,32,32,40,82,1,76,21
11780,10.0,92,48,95,70,16,37,82,63,47,62
11781,10.0,74,93,48,90,60,7,28,85,77,12
11782,10.0,35,13,55,16,93,96,67,61,55,18
11783,10.0,19,86,93,81,3,7,84,60,80,90
11784,10.0,84,59,58,13,19,17,15,38,58,4
11785,10.0,1,31,77,10,79,94,92,6,85,56
11786,10.0,48,42,95,6,57,35,60,39,11,86
11787,10.0,66,85,67,32,4,97,90,20,31,49
11788,10.0,9,65,78,21,69,50,51,8,34,13
11789,10.0,53,75,14,48,97,57,25,40,68,23
11790,10.0,33,22,28,49,24,39,45,27,7,47
11791,10.0,6,9,69,57,59,78,59,53,48,88
11792,10.0,74,48,1,3,68,82,40,95,64,50
11793,10.0,24,25,85,51,16,17,91,93,18,96
11794,10.0,38,26,18,22,12,2,38,62,78,83
11795,10.0,70,59,65,49,83,56,46,39,87,40
11796,10.0,15,82,47,14,26,3,59,96,23,34
11797,10.0,68,29,13,79,41,55,38,92,23,24
11798,10.0,25,20,60,57,68,61,90,55,77,18
11799,10.0,68,44,49,44,72,36,12,20,48,2
11800,10.0,46,12,45,62,30,44,5,52,32,68
11801,10.0,38,15,95,95,79,98,15,43,89,13
11802,10.0,38,40,69,28,89,82,68,88,90,89
11803,10.0,84,70,76,83,94,6,86,47,24,7
11804,10.0,47,97,62,97,24,79,8,42,16,64
11805,10.0,86,49,17,12,81,59,9,61,77,30
11806,10.0,68,3,24,59,21,52,27,33,83,83
11807,10.0,5,64,58,48,82,74,93,5,62,59
11808,10.0,79,61,24,65,95,40,16,25,5,71
11809,10.0,32,83,16,16,75,24,15,86,7,42
11810,10.0,87,36,27,62,19,1,52,23,56,98
11811,10.0,56,33,77,55,42,65,64,38,58,7
11812,10.0,48,36,11,43,72,37,8,81,87,33
11813,10.0,42,38,13,29,16,11,37,79,1,91
11814,10.0,94,35,36,13,78,24,64,61,58,69
11815,10.0,38,92,57,85,96,84,87,22,78,24
11816,10.0,75,58,57,75,35,98,79,91,41,21
11817,10.0,58,17,20,83,62,17,29,10,67,47
11818,10.0,42,14,35,5,33,29,73,8,87,93
11819,10.0,89,76,42,29,73,13,21,10,24,19
11820,10.0,97,72,55,72,26,44,10,42,3,56
11821,10.0,46,35,66,92,22,72,15,41,87,94
11822,10.0,86,10,19,31,97,92,29,9,16,58
11823,10.0,23,24,8,88,43,71,93,2,67,68
11824,10.0,66,97,7,96,97,85,17,27,79,1
11825,10.0,3,36,14,15,25,19,53,39,14,13
11826,10.0,96,79,70,68,75,57,75,7,65,96
11827,10.0,63,8,31,68,64,66,54,41,10,89
11828,10.0,1,68,76,64,75,31,92,37,95,98
11829,10.0,78,41,17,41,60,18,53,31,83,43
11830,10.0,43,49,40,67,67,70,21,33,6,51
11831,10.0,95,77,12,30,81,82,2,22,72,95
11832,10.0,29,96,54,50,1,18,7,9,43,36
11833,10.0,25,28,54,75,58,90,86,45,7,14
11834,10.0,5,11,32,87,5,1,43,38,8,88
11835,10.0,65,54,7,46,46,90,29,45,10,5
11836,10.0,72,58,15,59,92,22,40,58,34,79
11837,10.0,42,9,55,33,63,78,85,51,12,50
11838,10.0,24,78,57,52,92,53,36,52,60,63
11839,10.0,52,58,21,95,29,88,75,98,27,60
11840,10.0,32,25,51,23,55,13,39,89,57,8
11841,10.0,63,12,34,89,93,33,2,18,90,14
11842,10.0,91,89,64,48,12,41,42,12,36,82
11843,10.0,97,39,49,57,26,1,22,38,15,4
11844,10.0,20,64,40,8,44,26,22,43,50,44
11845,10.0,26,19,51,21,96,77,9,9,49,97
11846,10.0,12,25,6,61,21,98,83,7,64,10
11847,10.0,37,89,61,37,53,36,24,85,39,5
11848,10.0,64,23,83,68,1,7,76,94,30,59
11849,10.0,86,25,69,89,71,62,23,43,90,65
11850,10.0,74,47,95,62,5,44,39,44,89,4
11851,10.0,44,45,78,32,5,72,4,7,73,35
11852,10.0,68,41,92,13,35,47,66,32,27,29
11853,10.0,80,50,76,49,6,2,98,72,88,97
11854,10.0,22,85,72,27,39,66,4,9,82,18
11855,10.0,18,6,73,77,30,80,35,69,70,89
11856,10.0,55,47,24,48,43,12,81,83,51,79
11857,10.0,81,67,19,6,81,78,8,48,82,91
11858,10.0,65,73,49,93,57,38,35,12,58,74
11859,10.0,94,42,14,89,27,97,2,74,47,63
11860,10.0,77,56,91,58,24,84,82,63,8,59
11861,10.0,92,69,54,9,94,32,75,61,8,93
11862,10.0,96,19,85,75,36,14,69,76,27,53
11863,10.0,36,48,11,56,17,86,57,76,86,96
11864,10.0,36,86,56,73,26,73,97,58,65,22
11865,10.0,8,19,64,36,52,30,1,45,14,36
11866,10.0,24,24,20,85,27,26,90,21,64,81
11867,10.0,1,48,15,86,88,67,86,49,41,63
11868,10.0,46,86,94,61,78,21,20,48,91,23
11869,10.0,82,56,25,93,19,43,62,70,66,23
11870,10.0,10,4,10,22,61,74,84,25,98,44
11871,10.0,94,97,43,16,39,27,64,67,70,33
11872,10.0,7,63,4,85,49,13,95,91,34,67
11873,10.0,49,44,89,95,82,72,36,73,74,57
11874,10.0,34,80,64,8,62,66,44,80,49,73
11875,10.0,38,79,14,36,12,2,79,35,4,15
11876,10.0,86,87,82,11,16,88,83,50,75,44
11877,10.0,47,37,40,90,84,94,4,65,88,84
11878,10.0,38,92,74,90,18,40,26,6,59,74
11879,10.0,5,96,54,89,56,72,55,13,4,37
11880,10.0,73,49,25,94,17,23,41,24,59,88
11881,10.0,49,6,27,94,77,47,69,31,66,30
11882,10.0,48,3,59,8,37,35,58,3,81,78
11883,10.0,79,75,27,85,41,80,22,43,60,27
11884,10.0,84,20,47,90,52,51,54,12,73,12
11885,10.0,38,95,14,60,34,68,95,71,76,57
11886,10.0,49,47,9,81,63,61,27,40,95,90
11887,10.0,26,37,33,10,58,49,6,26,53,76
11888,10.0,4,43,5,93,62,61,15,58,83,54
11889,10.0,22,70,23,34,6,47,4,69,58,85
11890,10.0,86,86,4,51,88,32,32,77,81,69
11891,10.0,97,44,61,11,81,85,30,37,8,83
11892,10.0,42,21,15,92,70,30,15,59,28,50
11893,10.0,43,9,58,93,38,4,28,29,70,90
11894,10.0,32,93,6,50,3,6,59,52,8,56
11895,10.0,94,33,56,69,42,18,20,20,37,71
11896,10.0,42,13,70,61,89,83,63,38,64,43
11897,10.0,81,81,64,9,28,15,43,39,15,65
11898,10.0,14,71,16,83,47,21,34,19,86,30
11899,10.0,39,73,22,58,50,23,80,30,67,69
11900,10.0,20,66,36,70,49,18,8,47,79,94
11901,10.0,34,97,92,78,16,47,9,73,85,5
11902,10.0,5,59,20,67,48,60,8,39,3,38
11903,10.0,52,83,67,71,6,79,87,12,7,47
11904,10.0,28,75,8,24,96,23,77,43,27,14
11905,10.0,23,87,42,53,37,69,49,32,30,27
11906,10.0,77,4,11,79,46,74,70,41,93,71
11907,10.0,19,15,17,58,74,63,17,13,6,22
11908,10.0,64,68,18,51,82,22,6,65,50,49
11909,10.0,55,63,4,79,86,46,42,73,65,44
11910,10.0,77,23,49,94,72,91,65,9,60,22
11911,10.0,35,3,9,33,11,26,56,76,6,25
11912,10.0,3,89,25,44,56,10,40,28,2,80
11913,10.0,88,89,47,1,14,42,14,65,91,12
11914,10.0,2,40,62,41,84,49,58,43,65,75
11915,10.0,15,24,21,39,38,85,15,65,33,93
11916,10.0,74,41,55,72,97,14,67,34,60,20
11917,10.0,21,44,11,62,54,54,38,33,2,63
11918,10.0,71,53,12,31,24,88,53,74,95,58
11919,10.0,81,17,60,64,91,83,54,55,9,46
11920,10.0,93,37,4,9,58,35,26,42,22,42
11921,10.0,68,23,12,67,12,27,15,35,49,98
11922,10.0,77,30,22,30,52,54,42,80,73,63
11923,10.0,70,62,6,47,39,77,40,28,81,11
11924,10.0,10,54,59,17,76,58,57,2,43,60
11925,10.0,59,37,21,67,83,91,77,96,26,61
11926,10.0,71,85,69,96,74,40,68,35,7,48
11927,10.0,79,33,76,70,15,27,95,47,85,35
11928,10.0,73,14,55,21,53,4,14,98,13,7
11929,10.0,6,93,15,78,19,79,33,96,50,16
11930,10.0,90,58,82,34,13,37,37,19,52,5
11931,10.0,97,23,10,69,97,57,92,36,11,79
11932,10.0,15,98,43,3,62,91,35,28,73,63
11933,10.0,71,21,3,81,39,30,66,51,7,78
11934,10.0,50,11,96,58,67,75,56,42,77,12
11935,10.0,39,44,59,96,69,11,28,7,81,78
11936,10.0,49,66,17,24,50,83,76,31,19,53
11937,10.0,40,76,80,1,84,11,29,9,37,11
11938,10.0,20,7,2,97,17,27,52,83,72,22
11939,10.0,82,46,73,60,95,87,40,35,56,9
11940,10.0,33,3,19,84,14,19,90,36,59,47
11941,10.0,74,98,8,84,61,98,30,31,93,80
11942,10.0,66,44,49,98,57,35,8,62,15,19
11943,10.0,78,37,50,21,57,67,96,18,11,64
11944,10.0,87,10,33,42,68,35,97,98,72,39
11945,10.0,55,49,28,52,87,25,30,85,1,21
11946,10.0,69,55,36,7,7,24,78,86,21,24
11947,10.0,70,6,57,51,58,37,4,60,49,51
11948,10.0,47,80,2,86,58,85,79,98,44,24
11949,10.0,56,29,79,12,68,94,86,2,2,37
11950,10.0,71,68,94,10,24,20,47,3,31,86
11951,10.0,85,47,87,65,40,95,15,41,34,85
11952,10.0,26,47,38,48,50,53,11,23,75,14
11953,10.0,87,93,88,12,55,24,91,30,8,71
11954,10.0,20,19,91,70,6,94,45,41,35,97
11955,10.0,45,94,3,50,46,2,51,25,67,1
11956,10.0,82,53,62,48,58,16,77,96,79,48
11957,10.0,22,88,42,51,4,39,33,92,56,62
11958,10.0,22,44,16,44,75,49,69,38,39,12
11959,10.0,96,19,16,37,26,52,14,11,18,1
11960,10.0,43,57,33,69,90,7,73,2,78,73
11961,10.0,88,70,97,24,78,78,49,25,33,17
11962,10.0,86,36,5,76,92,92,95,50,85,92
11963,10.0,19,74,31,39,15,72,13,88,54,80
11964,10.0,4,72,80,89,58,88,42,77,64,12
11965,10.0,76,34,91,97,31,81,90,18,73,50
11966,10.0,53,81,33,96,85,91,61,94,67,97
11967,10.0,75,40,36,56,86,8,50,56,95,29
11968,10.0,55,38,49,59,27,7,65,47,52,2
11969,10.0,40,50,30,3,77,72,56,64,94,50
11970,10.0,6,29,82,51,34,12,90,63,9,28
11971,10.0,46,71,91,39,52,1,52,96,45,12
11972,10.0,87,94,32,67,36,47,89,38,78,75
11973,10.0,95,11,85,73,98,28,67,44,68,33
11974,10.0,22,32,55,63,82,48,27,92,98,78
11975,10.0,55,72,74,54,58,22,37,27,57,85
11976,10.0,49,61,50,35,61,29,74,53,58,85
11977,10.0,84,22,2,94,68,43,91,14,62,1
11978,10.0,86,36,82,40,20,46,2,26,98,82
11979,10.0,19,71,10,46,35,4,71,62,46,86
11980,10.0,7,42,90,79,45,58,86,75,32,1
11981,10.0,10,46,97,46,36,77,68,59,7,59
11982,10.0,70,62,16,24,57,79,86,69,50,46
11983,10.0,32,45,27,76,7,31,46,10,59,85
11984,10.0,13,38,81,28,48,32,7,82,8,61
11985,10.0,12,12,45,91,48,97,32,80,11,72
11986,10.0,87,53,34,66,15,31,63,83,33,28
11987,10.0,67,49,26,6,73,12,81,28,42,87
11988,10.0,3,84,54,42,37,5,90,35,45,13
11989,10.0,65,20,96,12,50,62,59,3,19,13
11990,10.0,65,6,49,38,53,16,51,24,67,63
11991,10.0,80,19,77,43,48,26,13,60,34,71
11992,10.0,35,92,36,95,91,91,98,90,65,91
11993,10.0,75,69,15,81,32,73,36,47,76,33
11994,10.0,21,96,17,37,87,75,76,24,39,38
11995,10.0,28,52,90,7,43,79,37,18,7,53
11996,10.0,7,67,73,91,39,21,26,23,13,18
11997,10.0,12,6,61,90,13,20,40,46,82,91
11998,10.0,7,48,98,22,6,83,14,46,52,66
11999,10.0,25,89,46,88,95,47,35,78,87,83
12000,10.0,66,44,18,49,62,90,54,44,70,44
12001,10.0,82,34,68,24,45,78,14,91,51,75
12002,10.0,3,46,1,12,95,54,61,14,18,93
12003,10.0,67,44,89,69,82,42,61,74,9,7
12004,10.0,89,96,43,77,71,32,65,53,52,50
12005,10.0,96,50,68,61,82,14,82,85,12,12
12006,10.0,81,65,61,33,18,24,76,51,96,76
12007,10.0,83,2,95,90,81,87,75,4,64,87
12008,10.0,9,3,51,80,33,27,54,29,71,64
12009,10.0,26,65,74,89,49,83,52,56,21,90
12010,10.0,15,5,6,98,26,61,84,88,57,98
12011,10.0,50,54,32,23,15,17,61,4,35,96
12012,10.0,15,65,12,67,32,41,8,53,52,45
12013,10.0,56,84,50,63,96,66,50,72,45,91
12014,10.0,69,86,85,8,6,45,40,84,46,59
12015,10.0,79,25,80,78,53,91,81,71,11,56
12016,10.0,64,87,15,67,1,15,14,83,53,8
12017,10.0,78,72,31,76,37,37,69,12,20,6
12018,10.0,63,79,70,46,5,80,8,63,69,94
12019,10.0,64,19,46,26,3,76,3,4,47,25
12020,10.0,95,61,92,7,30,40,23,25,84,84
12021,10.0,67,81,34,87,20,65,66,74,81,21
12022,10.0,94,71,50,77,10,79,70,55,98,45
12023,10.0,91,28,80,68,71,17,51,74,77,23
12024,10.0,55,28,29,17,9,89,70,81,52,53
12025,10.0,82,1,77,14,69,13,70,73,45,56
12026,10.0,61,4,59,47,50,24,68,87,51,5
