,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
31610,10.0,80,73,79,18,96,71,6,10,41,97
31611,10.0,24,65,59,26,86,1,65,58,33,55
31612,10.0,41,48,59,48,98,28,89,5,3,65
31613,10.0,10,80,69,65,38,65,39,51,4,90
31614,10.0,45,84,55,76,49,46,28,1,18,63
31615,10.0,53,15,11,64,98,53,98,25,94,72
31616,10.0,96,10,43,13,43,83,72,68,34,81
31617,10.0,51,95,17,17,14,28,95,6,85,17
31618,10.0,82,95,83,71,62,69,46,63,19,80
31619,10.0,41,39,77,23,22,67,24,67,36,87
31620,10.0,1,61,80,82,16,27,33,48,21,85
31621,10.0,64,41,93,44,25,35,5,56,24,33
31622,10.0,12,96,51,22,18,75,42,8,33,93
31623,10.0,42,92,90,96,15,84,34,26,62,27
31624,10.0,48,49,49,50,23,31,36,17,65,38
31625,10.0,73,23,21,96,25,51,4,36,23,38
31626,10.0,73,89,8,36,57,84,65,55,71,19
31627,10.0,76,90,57,22,85,65,23,93,30,76
31628,10.0,3,80,53,32,57,94,37,90,5,39
31629,10.0,54,8,38,90,90,60,74,33,84,77
31630,10.0,72,89,61,33,18,9,7,20,77,32
31631,10.0,18,26,58,38,21,91,76,16,73,2
31632,10.0,55,58,4,52,49,81,88,84,76,92
31633,10.0,95,12,38,30,5,31,28,55,14,37
31634,10.0,35,51,20,11,31,24,64,21,2,67
31635,10.0,33,60,1,1,83,95,49,42,57,22
31636,10.0,71,96,81,50,31,11,93,96,22,5
31637,10.0,2,17,9,87,97,27,23,5,12,69
31638,10.0,81,61,53,38,56,34,3,93,49,77
31639,10.0,94,73,19,29,84,14,56,70,4,27
31640,10.0,13,15,55,12,56,63,84,48,18,57
31641,10.0,31,39,5,30,78,85,44,29,17,18
31642,10.0,36,42,98,8,77,95,16,25,97,58
31643,10.0,45,54,92,79,71,39,24,89,76,64
31644,10.0,67,66,31,38,23,39,43,30,51,10
31645,10.0,91,31,86,57,81,17,42,57,92,87
31646,10.0,27,27,28,91,70,76,69,86,49,10
31647,10.0,3,56,65,94,35,80,76,66,7,8
31648,10.0,45,84,79,32,44,10,60,96,58,12
31649,10.0,32,54,5,55,44,18,61,88,79,36
31650,10.0,70,19,34,73,76,81,7,12,95,76
31651,10.0,55,43,1,68,37,52,46,34,50,96
31652,10.0,55,88,74,16,73,76,15,9,66,14
31653,10.0,5,39,93,14,97,19,77,82,67,84
31654,10.0,64,65,34,31,14,90,71,43,97,13
31655,10.0,82,9,10,52,37,64,36,88,93,85
31656,10.0,84,48,25,93,45,44,23,46,66,24
31657,10.0,49,17,53,21,96,74,7,56,82,39
31658,10.0,64,85,87,20,81,3,1,72,30,85
31659,10.0,70,2,96,73,77,77,76,37,35,2
31660,10.0,88,38,46,17,69,39,72,59,82,64
31661,10.0,43,43,61,58,61,12,45,64,42,86
31662,10.0,27,68,13,85,62,50,11,95,61,67
31663,10.0,40,45,51,83,31,83,17,37,48,87
31664,10.0,98,43,54,69,89,71,6,69,73,7
31665,10.0,12,81,12,32,86,30,45,89,61,23
31666,10.0,91,68,11,94,45,83,29,28,73,82
31667,10.0,34,88,62,82,54,90,12,34,61,55
31668,10.0,82,36,65,40,34,64,62,29,62,11
31669,10.0,95,37,19,79,69,75,43,62,64,59
31670,10.0,60,76,14,18,55,25,65,48,14,65
31671,10.0,89,1,57,73,8,42,29,21,96,89
31672,10.0,15,14,64,80,44,89,48,77,65,27
31673,10.0,8,95,36,48,84,80,42,10,10,67
31674,10.0,43,65,4,41,74,82,87,4,68,87
31675,10.0,31,97,63,85,57,19,19,70,24,54
31676,10.0,31,71,55,82,7,68,35,35,47,53
31677,10.0,69,58,39,41,44,38,41,11,2,56
31678,10.0,53,34,13,40,68,5,33,32,74,53
31679,10.0,32,45,62,4,89,15,45,1,94,84
31680,10.0,42,51,84,80,48,84,4,55,22,13
31681,10.0,78,73,86,85,10,47,70,32,90,18
31682,10.0,92,97,90,78,44,88,90,72,40,38
31683,10.0,74,89,82,82,67,41,44,67,66,39
31684,10.0,80,68,62,23,91,75,79,87,4,52
31685,10.0,67,50,12,98,25,15,83,15,38,55
31686,10.0,79,12,57,8,85,7,94,92,43,46
31687,10.0,80,76,3,23,6,64,15,45,18,34
31688,10.0,76,84,43,21,56,49,11,33,64,35
31689,10.0,16,48,49,24,45,44,18,82,4,73
31690,10.0,34,78,94,5,46,36,7,25,86,89
31691,10.0,77,95,67,80,98,27,23,71,34,79
31692,10.0,21,51,12,85,80,64,87,65,38,53
31693,10.0,45,17,59,25,54,20,18,84,61,9
31694,10.0,26,80,60,5,47,39,30,2,6,60
31695,10.0,71,48,64,27,53,13,13,82,7,64
31696,10.0,32,33,43,32,54,17,76,33,32,83
31697,10.0,25,74,16,39,18,51,52,92,81,27
31698,10.0,87,66,91,64,50,20,96,70,91,68
31699,10.0,4,96,98,59,21,78,93,70,74,75
31700,10.0,45,47,34,21,2,34,58,32,48,17
31701,10.0,58,87,50,36,81,55,94,2,67,92
31702,10.0,33,92,60,55,15,45,12,42,30,81
31703,10.0,28,41,23,93,15,46,37,23,17,5
31704,10.0,98,28,22,74,32,69,57,19,33,43
31705,10.0,58,35,78,94,64,74,94,1,50,46
31706,10.0,62,6,42,24,52,5,27,26,57,88
31707,10.0,71,91,14,25,74,80,53,49,97,3
31708,10.0,39,45,1,11,39,15,7,49,53,14
31709,10.0,41,74,13,65,87,55,64,29,54,52
31710,10.0,27,75,61,16,90,94,94,29,2,75
31711,10.0,11,49,70,14,78,26,69,10,29,64
31712,10.0,66,9,55,84,94,63,85,26,35,32
31713,10.0,33,90,91,17,98,65,17,97,45,37
31714,10.0,74,87,96,18,54,89,88,94,43,54
31715,10.0,36,37,81,93,5,31,14,76,32,79
31716,10.0,35,28,37,67,59,76,30,77,96,69
31717,10.0,52,20,43,79,33,34,21,30,97,19
31718,10.0,8,39,81,71,32,4,19,46,39,38
31719,10.0,77,67,63,13,67,4,47,86,7,44
31720,10.0,39,75,21,79,51,5,90,79,36,45
31721,10.0,12,57,17,89,90,21,31,67,27,94
31722,10.0,91,16,82,40,34,46,26,10,2,54
31723,10.0,46,74,25,69,77,24,1,87,23,49
31724,10.0,60,72,55,5,3,55,85,98,49,54
31725,10.0,68,18,24,27,86,6,48,28,44,6
31726,10.0,53,90,44,95,85,27,29,55,88,74
31727,10.0,40,80,52,94,16,31,24,12,29,50
31728,10.0,87,45,88,52,63,21,37,53,70,91
31729,10.0,80,90,23,72,11,24,27,61,13,25
31730,10.0,10,94,92,45,17,1,57,55,52,8
31731,10.0,75,62,83,72,61,22,56,11,16,70
31732,10.0,9,1,92,75,38,12,1,67,74,86
31733,10.0,65,20,49,59,44,67,16,10,78,54
31734,10.0,70,11,64,51,26,98,49,38,83,26
31735,10.0,16,11,12,94,25,24,77,5,52,42
31736,10.0,62,78,58,83,85,66,59,28,65,22
31737,10.0,13,10,6,14,35,87,26,52,29,24
31738,10.0,9,87,62,17,58,79,78,2,16,59
31739,10.0,98,53,1,31,84,26,1,33,19,96
31740,10.0,52,50,58,29,88,67,86,17,89,14
31741,10.0,76,36,21,93,69,65,88,94,26,34
31742,10.0,50,45,62,4,41,76,20,62,85,38
31743,10.0,69,72,80,74,36,59,18,14,59,32
31744,10.0,71,25,32,80,60,19,72,70,74,49
31745,10.0,83,82,66,52,93,82,46,82,35,98
31746,10.0,68,80,59,32,97,16,68,16,55,71
31747,10.0,59,80,81,42,22,87,96,56,24,66
31748,10.0,98,33,83,51,84,87,45,53,97,83
31749,10.0,40,44,32,73,77,36,8,74,91,7
31750,10.0,52,9,85,50,8,58,72,6,53,49
31751,10.0,9,79,86,98,13,98,14,9,23,82
31752,10.0,59,55,38,84,27,68,75,11,13,38
31753,10.0,51,37,15,93,24,67,13,46,65,64
31754,10.0,83,4,14,94,28,57,22,55,78,2
31755,10.0,93,38,42,92,3,63,17,79,27,28
31756,10.0,87,16,90,61,43,20,3,95,67,84
31757,10.0,5,27,52,29,91,90,75,60,91,90
31758,10.0,35,12,61,74,63,67,85,43,22,26
31759,10.0,84,8,6,78,97,70,89,96,46,6
31760,10.0,66,74,21,20,80,59,30,46,33,12
31761,10.0,75,37,56,97,77,90,14,24,45,66
31762,10.0,5,10,9,4,60,67,78,19,29,60
31763,10.0,79,8,85,4,9,19,37,34,13,57
31764,10.0,18,6,50,19,29,72,40,90,79,3
31765,10.0,54,25,54,24,34,54,92,6,78,94
31766,10.0,92,97,82,84,3,92,63,92,97,16
31767,10.0,41,26,27,46,60,2,14,90,26,52
31768,10.0,72,78,33,76,84,71,30,87,29,70
31769,10.0,36,21,6,75,66,97,64,4,8,53
31770,10.0,53,94,11,19,64,55,73,89,66,62
31771,10.0,26,64,47,96,71,34,47,10,19,81
31772,10.0,73,18,62,65,97,9,68,48,54,66
31773,10.0,65,15,21,67,8,84,19,70,52,98
31774,10.0,55,95,61,65,75,86,85,56,94,57
31775,10.0,8,42,70,96,78,8,7,68,77,89
31776,10.0,64,85,69,80,93,79,84,67,49,2
31777,10.0,74,9,8,5,5,68,39,59,33,63
31778,10.0,49,69,76,73,76,44,34,16,28,80
31779,10.0,12,3,38,30,42,48,77,56,76,39
31780,10.0,23,12,34,34,60,50,84,24,29,10
31781,10.0,23,8,21,74,2,38,49,34,69,53
31782,10.0,35,32,80,35,35,17,56,49,14,93
31783,10.0,81,46,35,41,49,67,31,81,97,60
31784,10.0,7,18,79,24,32,52,44,18,56,8
31785,10.0,17,6,12,54,93,53,21,48,64,98
31786,10.0,8,90,5,39,34,9,2,50,23,79
31787,10.0,32,43,37,51,24,40,46,9,66,49
31788,10.0,94,55,77,59,87,8,39,43,42,56
31789,10.0,66,85,68,53,27,18,55,60,31,73
31790,10.0,90,66,90,52,83,27,78,12,38,49
31791,10.0,24,56,67,87,39,36,96,1,59,13
31792,10.0,25,25,14,16,46,43,31,98,39,5
31793,10.0,31,70,70,54,66,75,4,67,13,64
31794,10.0,77,46,88,27,82,28,66,40,83,67
31795,10.0,24,89,47,79,93,49,33,38,1,12
31796,10.0,23,94,25,27,51,58,78,69,69,58
31797,10.0,3,16,68,38,51,49,93,64,54,45
31798,10.0,14,60,56,35,20,94,33,3,58,73
31799,10.0,77,4,67,13,94,91,5,58,44,7
31800,10.0,12,4,33,89,70,3,63,8,11,53
31801,10.0,5,68,75,95,75,8,13,56,90,70
31802,10.0,94,61,92,59,4,41,84,96,50,25
31803,10.0,14,59,42,55,93,96,92,54,64,43
31804,10.0,39,83,44,5,62,36,88,55,55,8
31805,10.0,76,15,91,40,98,24,87,82,13,52
31806,10.0,62,24,91,97,63,77,13,34,83,98
31807,10.0,42,66,6,84,52,3,61,7,5,10
31808,10.0,15,27,65,37,70,23,3,13,97,58
31809,10.0,34,17,64,35,95,59,35,88,68,79
31810,10.0,91,78,82,7,95,37,53,19,24,44
31811,10.0,18,7,75,3,24,13,71,29,18,18
31812,10.0,21,53,54,23,71,29,82,82,96,60
31813,10.0,51,59,50,43,58,50,6,41,21,24
31814,10.0,97,18,1,74,81,71,55,66,68,73
31815,10.0,95,45,12,58,3,73,86,70,71,98
31816,10.0,97,88,41,50,69,80,57,94,26,75
31817,10.0,96,5,82,11,76,66,40,81,85,37
31818,10.0,75,98,34,91,80,79,29,14,25,73
31819,10.0,65,21,56,65,80,16,76,14,71,80
31820,10.0,66,96,27,98,60,77,67,91,22,25
31821,10.0,53,33,35,11,71,96,32,26,48,26
31822,10.0,7,91,4,59,22,95,9,98,71,58
31823,10.0,95,2,54,52,85,25,90,55,97,10
31824,10.0,38,51,32,31,51,88,75,81,13,76
31825,10.0,6,77,80,3,43,61,95,19,28,44
31826,10.0,1,78,37,59,54,59,32,36,15,15
31827,10.0,44,62,76,55,61,85,5,12,98,55
31828,10.0,25,35,10,79,48,33,89,22,86,29
31829,10.0,30,85,80,96,64,57,56,80,47,20
31830,10.0,89,57,8,72,96,40,30,15,1,7
31831,10.0,49,70,56,77,14,70,29,59,31,73
31832,10.0,14,93,92,30,30,81,92,54,10,95
31833,10.0,36,57,40,87,51,97,38,9,69,38
31834,10.0,45,21,22,62,54,38,44,66,53,70
31835,10.0,28,60,89,49,39,16,74,78,1,87
31836,10.0,67,62,14,44,51,62,72,35,77,33
31837,10.0,59,1,89,67,72,27,89,39,41,73
31838,10.0,61,33,95,77,82,51,79,27,25,68
31839,10.0,51,88,88,75,54,61,45,86,89,83
31840,10.0,42,44,23,7,5,10,7,47,81,36
31841,10.0,38,15,39,37,97,79,72,11,38,54
31842,10.0,46,11,87,77,31,27,39,50,31,32
31843,10.0,67,32,31,82,46,69,6,31,66,14
31844,10.0,21,77,66,81,53,37,67,96,49,49
31845,10.0,18,34,32,29,52,92,74,8,86,64
31846,10.0,9,25,5,20,96,56,47,32,66,17
31847,10.0,4,33,20,97,8,57,86,79,40,55
31848,10.0,23,81,36,42,34,63,94,4,52,19
31849,10.0,28,21,23,95,91,47,32,55,57,86
31850,10.0,39,44,26,88,20,5,34,20,24,34
31851,10.0,7,21,32,31,38,51,63,2,85,82
31852,10.0,97,83,83,23,2,84,84,24,89,49
31853,10.0,23,27,91,13,80,14,73,25,28,78
31854,10.0,69,26,40,59,88,63,5,14,33,58
31855,10.0,86,48,6,62,48,24,63,38,45,69
31856,10.0,78,23,60,69,53,4,67,84,66,8
31857,10.0,43,36,29,91,39,54,86,63,92,71
31858,10.0,27,29,24,21,34,15,7,79,96,92
31859,10.0,46,69,92,25,71,86,50,60,55,47
31860,10.0,61,45,84,35,10,41,9,16,71,11
31861,10.0,47,82,83,31,70,54,24,85,35,20
31862,10.0,17,85,2,17,12,32,38,75,40,76
31863,10.0,56,51,48,43,94,62,93,32,2,85
31864,10.0,86,72,37,44,41,44,58,69,39,28
31865,10.0,34,19,95,77,10,20,36,96,50,28
31866,10.0,22,75,9,81,78,39,91,95,4,76
31867,10.0,27,36,64,27,80,11,20,64,85,63
31868,10.0,58,52,40,90,35,4,49,65,8,33
31869,10.0,1,44,83,82,76,31,40,75,92,36
31870,10.0,86,91,8,92,34,40,65,48,4,8
31871,10.0,21,85,60,24,81,92,1,5,89,32
31872,10.0,40,74,92,79,34,86,25,32,43,97
31873,10.0,35,76,43,55,26,54,59,87,44,35
31874,10.0,12,74,57,73,50,64,81,20,27,70
31875,10.0,43,12,52,31,94,69,61,58,53,20
31876,10.0,6,39,43,39,35,10,55,51,11,25
31877,10.0,97,12,4,8,19,53,17,19,53,39
31878,10.0,95,68,21,17,72,95,58,82,71,64
31879,10.0,8,2,40,73,34,23,52,64,19,78
31880,10.0,59,84,9,66,19,33,20,6,15,95
31881,10.0,30,52,47,52,72,47,23,18,92,55
31882,10.0,38,22,80,85,3,43,51,70,64,89
31883,10.0,60,37,92,23,38,31,97,98,91,75
31884,10.0,52,53,92,37,54,15,60,60,5,37
31885,10.0,66,94,94,2,93,36,49,37,67,87
31886,10.0,64,91,27,9,97,65,92,53,37,17
31887,10.0,48,13,3,74,71,1,46,36,1,11
31888,10.0,23,88,18,34,59,52,42,67,9,97
31889,10.0,47,25,97,91,79,22,93,14,31,2
31890,10.0,13,38,58,12,48,68,64,12,7,62
31891,10.0,98,23,59,9,62,35,67,24,86,96
31892,10.0,89,93,32,5,38,11,79,75,41,70
31893,10.0,95,10,21,12,2,65,83,30,57,90
31894,10.0,76,89,93,34,44,31,84,45,67,88
31895,10.0,96,35,97,85,14,54,17,8,46,13
31896,10.0,12,81,48,34,56,72,61,2,56,21
31897,10.0,49,50,55,9,72,96,48,70,79,56
31898,10.0,10,95,53,13,95,80,5,37,48,91
31899,10.0,7,74,59,38,8,52,3,55,81,31
31900,10.0,94,26,48,93,30,39,7,80,21,14
31901,10.0,96,98,97,92,32,24,35,98,60,12
31902,10.0,92,2,51,61,60,98,5,57,70,12
31903,10.0,3,17,90,16,44,66,7,47,49,81
31904,10.0,10,58,50,25,80,63,90,35,64,54
31905,10.0,80,97,2,59,23,46,80,27,23,67
31906,10.0,30,65,82,44,72,83,73,26,1,91
31907,10.0,51,55,89,5,53,98,4,16,68,51
31908,10.0,71,37,17,61,5,75,33,73,42,33
31909,10.0,34,34,43,20,89,38,26,6,54,23
31910,10.0,53,53,87,36,66,86,42,69,52,50
31911,10.0,51,11,73,79,8,19,74,92,43,86
31912,10.0,93,15,23,12,29,59,58,83,27,71
31913,10.0,88,62,6,61,31,68,53,88,13,51
31914,10.0,7,92,74,15,56,96,21,5,96,27
31915,10.0,18,59,70,49,28,32,30,61,21,24
31916,10.0,88,45,17,70,27,14,28,44,89,94
31917,10.0,46,24,58,61,48,93,66,55,82,82
31918,10.0,31,22,72,82,57,16,36,52,95,77
31919,10.0,23,32,72,7,46,37,17,29,51,38
31920,10.0,29,14,1,63,58,47,73,86,82,60
31921,10.0,72,68,29,16,98,97,74,81,97,96
31922,10.0,10,78,34,82,60,59,6,87,4,93
31923,10.0,91,77,34,40,98,58,92,29,68,65
31924,10.0,8,51,26,86,68,42,61,43,51,44
31925,10.0,33,15,45,97,21,42,53,62,15,2
31926,10.0,29,21,4,18,85,90,29,12,81,81
31927,10.0,44,88,50,84,77,8,79,55,7,97
31928,10.0,81,72,10,57,10,6,83,87,27,41
31929,10.0,17,94,30,20,74,56,3,32,45,43
31930,10.0,37,24,30,62,14,47,55,21,95,87
31931,10.0,88,7,33,82,17,27,40,42,12,56
31932,10.0,85,92,98,27,49,31,88,67,17,65
31933,10.0,57,85,23,94,52,28,81,91,41,74
31934,10.0,42,13,66,8,46,17,57,5,40,14
31935,10.0,93,94,19,77,29,85,50,30,13,60
31936,10.0,80,92,64,55,34,86,52,35,81,77
31937,10.0,73,27,82,18,89,43,31,52,28,78
31938,10.0,72,16,18,46,16,85,76,44,10,85
31939,10.0,57,34,66,48,67,29,1,31,57,28
31940,10.0,50,30,59,79,17,7,15,84,73,57
31941,10.0,80,90,87,91,69,90,71,21,3,19
31942,10.0,81,64,48,23,76,37,30,9,42,21
31943,10.0,32,52,42,97,37,30,54,79,14,26
31944,10.0,69,32,63,37,27,81,48,25,68,94
31945,10.0,6,55,48,14,24,81,50,68,77,14
31946,10.0,71,6,26,26,56,1,27,39,78,81
31947,10.0,66,54,67,98,96,17,18,95,98,28
31948,10.0,30,70,14,45,21,17,44,74,8,22
31949,10.0,80,89,98,61,10,43,57,12,76,60
31950,10.0,42,48,54,53,53,94,31,17,10,95
31951,10.0,46,19,81,93,90,1,84,41,23,46
31952,10.0,22,58,1,87,34,42,48,65,2,31
31953,10.0,91,17,17,60,27,72,87,1,35,8
31954,10.0,65,51,45,18,22,57,14,73,62,19
31955,10.0,78,60,11,79,76,5,66,31,17,71
31956,10.0,36,46,37,38,93,3,42,55,78,19
31957,10.0,85,4,61,7,91,30,19,6,37,27
31958,10.0,4,33,17,7,96,66,43,48,73,71
31959,10.0,38,24,25,18,12,69,79,38,31,18
31960,10.0,15,17,68,18,6,61,6,93,51,10
31961,10.0,17,34,88,33,59,9,4,68,82,11
31962,10.0,91,63,72,98,97,51,51,10,20,90
31963,10.0,59,91,72,58,48,27,97,65,52,2
31964,10.0,94,31,28,52,42,30,55,78,46,20
31965,10.0,20,80,33,43,61,46,3,14,19,32
31966,10.0,13,92,10,71,6,75,85,18,91,82
31967,10.0,58,72,17,76,76,45,8,96,18,93
31968,10.0,37,2,57,5,19,91,43,85,53,75
31969,10.0,50,48,52,93,88,51,85,1,83,23
31970,10.0,89,88,16,78,62,18,47,70,59,76
31971,10.0,19,93,93,51,40,21,21,45,78,13
31972,10.0,5,32,73,28,23,92,63,76,86,51
31973,10.0,69,58,96,75,53,51,86,59,72,50
31974,10.0,95,66,94,37,11,88,44,1,17,75
31975,10.0,58,59,74,98,50,10,74,91,90,77
31976,10.0,50,1,23,14,68,78,14,39,1,92
31977,10.0,31,59,51,69,14,42,41,38,34,43
31978,10.0,83,25,37,19,76,55,2,22,48,16
31979,10.0,34,45,96,77,50,28,96,41,43,27
31980,10.0,16,33,68,32,56,13,46,19,42,44
31981,10.0,1,22,23,37,38,61,90,80,21,95
31982,10.0,88,5,8,55,65,41,79,16,39,74
31983,10.0,57,81,77,8,94,58,97,68,19,95
31984,10.0,79,37,55,8,78,27,34,59,17,27
31985,10.0,14,25,89,67,60,5,37,60,35,6
31986,10.0,43,37,59,27,20,28,10,86,45,21
31987,10.0,45,9,41,98,45,80,6,18,88,73
31988,10.0,29,65,44,25,44,35,62,15,35,4
31989,10.0,53,93,56,78,71,48,41,22,77,27
31990,10.0,65,43,86,24,68,56,67,35,23,25
31991,10.0,66,12,98,68,34,9,52,81,47,37
31992,10.0,29,7,92,72,15,65,21,52,62,1
31993,10.0,94,97,92,65,94,2,34,67,79,38
31994,10.0,75,7,20,51,82,21,64,86,22,16
31995,10.0,73,71,57,90,29,10,43,89,14,33
31996,10.0,8,64,52,89,91,70,61,89,95,95
31997,10.0,24,33,26,52,6,65,20,57,76,11
31998,10.0,76,4,9,33,66,50,92,6,26,68
31999,10.0,12,50,87,53,12,89,55,65,39,70
32000,10.0,95,80,13,68,75,98,72,2,70,52
32001,10.0,34,79,74,86,93,82,9,75,53,60
32002,10.0,80,83,81,54,79,7,81,87,2,84
32003,10.0,68,4,49,42,20,97,44,96,17,77
32004,10.0,34,64,74,9,38,30,37,42,50,8
32005,10.0,62,86,3,42,94,89,33,85,70,9
32006,10.0,11,69,40,30,16,42,42,60,40,33
32007,10.0,62,89,66,73,47,43,91,35,4,57
32008,10.0,76,35,24,3,69,56,17,71,60,8
32009,10.0,75,57,88,24,3,78,59,33,83,32
32010,10.0,43,17,51,30,56,93,85,64,17,31
32011,10.0,91,7,35,73,86,62,18,1,5,39
32012,10.0,27,74,37,1,49,91,64,10,5,32
32013,10.0,73,25,98,95,5,38,60,17,24,27
32014,10.0,65,90,2,8,15,58,58,90,13,80
32015,10.0,98,14,7,4,42,44,77,3,22,50
32016,10.0,30,31,26,3,55,30,41,21,6,17
32017,10.0,59,72,59,34,41,11,16,66,8,13
32018,10.0,84,88,68,87,56,88,84,67,21,48
32019,10.0,82,6,5,53,25,65,55,21,82,60
32020,10.0,42,13,48,97,7,77,25,19,77,63
32021,10.0,93,4,65,32,10,77,94,45,10,90
32022,10.0,9,27,17,27,33,23,85,89,66,54
32023,10.0,42,35,21,1,28,50,74,66,91,59
32024,10.0,68,93,30,34,88,87,44,66,88,1
32025,10.0,33,73,63,26,78,57,75,11,68,69
32026,10.0,79,93,61,21,27,34,7,70,20,38
32027,10.0,14,66,44,14,87,88,67,67,95,28
32028,10.0,6,32,81,70,34,95,27,75,70,47
32029,10.0,11,22,37,88,96,10,84,11,42,34
32030,10.0,60,59,44,1,22,42,31,40,34,77
32031,10.0,5,91,48,65,12,35,75,72,50,63
32032,10.0,62,9,73,30,29,7,30,34,44,24
32033,10.0,37,9,51,19,64,83,62,14,39,87
32034,10.0,51,31,60,68,98,10,6,1,4,93
32035,10.0,93,52,35,85,32,27,91,33,63,26
32036,10.0,49,78,91,71,65,65,92,66,28,79
32037,10.0,78,35,74,98,94,57,44,69,21,22
32038,10.0,17,27,4,56,54,67,44,94,93,80
32039,10.0,23,95,66,97,33,75,19,21,14,8
32040,10.0,50,48,61,34,87,24,23,40,39,7
32041,10.0,23,88,64,79,76,2,9,14,41,35
32042,10.0,19,19,49,76,20,45,74,45,36,45
32043,10.0,37,62,9,40,49,34,67,36,50,68
32044,10.0,24,22,21,25,86,13,95,65,94,47
32045,10.0,48,95,21,54,7,54,63,1,41,74
32046,10.0,60,65,64,37,62,4,36,4,92,15
32047,10.0,96,25,7,79,32,83,3,8,5,5
32048,10.0,36,15,11,16,46,1,96,95,42,76
32049,10.0,2,10,49,43,78,80,28,17,63,81
32050,10.0,58,82,39,32,19,84,86,83,34,44
32051,10.0,24,11,38,77,52,3,52,48,71,14
32052,10.0,10,33,14,82,90,70,24,8,38,37
32053,10.0,56,42,56,34,87,50,69,91,39,27
32054,10.0,10,45,5,76,95,75,86,47,74,40
32055,10.0,57,96,12,66,88,39,51,81,98,48
32056,10.0,39,36,88,66,80,42,95,24,58,70
32057,10.0,9,65,21,66,28,25,45,84,45,56
32058,10.0,89,67,74,47,47,61,7,34,67,7
32059,10.0,55,48,80,35,11,95,8,70,47,61
32060,10.0,64,10,17,22,96,77,97,51,28,25
32061,10.0,2,11,26,61,72,96,97,5,39,73
32062,10.0,42,58,15,85,79,30,51,30,42,35
32063,10.0,17,86,59,76,91,36,65,81,11,50
32064,10.0,14,57,28,54,51,55,35,88,26,11
32065,10.0,58,77,39,62,42,44,67,55,24,98
32066,10.0,33,86,24,90,70,17,83,50,15,51
32067,10.0,58,41,90,34,79,57,67,57,95,95
32068,10.0,27,26,22,86,78,36,83,56,46,56
32069,10.0,10,59,46,56,34,78,14,26,62,57
32070,10.0,63,19,94,39,45,69,88,50,23,96
32071,10.0,80,30,69,97,86,65,17,24,18,61
32072,10.0,38,86,52,14,66,44,33,9,42,14
32073,10.0,84,98,73,97,93,41,52,56,83,51
32074,10.0,64,52,78,68,85,9,88,85,61,35
32075,10.0,62,68,55,14,8,4,2,88,14,43
32076,10.0,54,53,2,7,79,14,65,43,69,31
32077,10.0,27,68,29,98,71,59,14,56,73,88
32078,10.0,45,32,74,50,53,35,65,22,11,80
32079,10.0,3,61,44,47,96,87,1,43,32,83
32080,10.0,44,23,70,85,6,35,54,93,77,71
32081,10.0,47,90,85,39,76,44,50,69,15,85
32082,10.0,75,27,31,3,32,63,14,8,58,73
32083,10.0,74,50,14,70,6,24,88,24,19,37
32084,10.0,16,27,52,29,60,44,40,42,73,94
32085,10.0,16,31,64,41,57,33,2,84,43,77
32086,10.0,13,67,71,25,97,47,35,30,22,87
32087,10.0,22,81,11,13,78,76,53,27,37,43
32088,10.0,57,13,95,83,41,81,57,43,28,50
32089,10.0,29,58,86,82,61,62,58,60,67,32
32090,10.0,69,74,16,97,34,67,80,79,63,82
32091,10.0,40,11,6,23,68,77,77,28,78,31
32092,10.0,96,38,92,65,23,35,82,17,59,20
32093,10.0,13,83,42,50,66,43,31,79,37,37
32094,10.0,15,67,68,49,61,11,67,33,48,62
32095,10.0,9,66,2,55,20,92,54,66,35,54
32096,10.0,95,55,50,8,18,83,67,75,77,39
32097,10.0,50,49,22,76,34,10,15,9,84,83
32098,10.0,32,21,58,94,94,46,24,89,61,55
32099,10.0,34,66,66,62,25,77,45,63,96,40
32100,10.0,20,91,54,72,55,47,51,51,46,39
32101,10.0,10,10,91,31,93,21,66,38,97,39
32102,10.0,26,20,15,8,3,73,25,14,11,62
32103,10.0,41,55,39,79,69,31,94,73,39,17
32104,10.0,12,24,83,7,31,90,26,85,22,27
32105,10.0,46,48,88,82,57,34,92,36,65,94
32106,10.0,48,79,50,57,60,20,57,59,86,12
32107,10.0,42,11,46,85,18,18,21,78,72,69
32108,10.0,29,53,3,44,27,64,46,47,40,69
32109,10.0,84,55,74,44,29,42,32,1,23,11
32110,10.0,90,96,24,87,56,66,33,88,87,61
32111,10.0,63,46,2,30,32,21,32,42,10,94
32112,10.0,51,77,4,36,20,96,20,63,32,8
32113,10.0,44,83,71,26,24,46,43,48,11,37
32114,10.0,23,10,36,97,4,24,47,41,81,63
32115,10.0,61,81,98,60,23,30,90,17,37,28
32116,10.0,50,46,95,20,87,65,21,25,7,28
32117,10.0,78,74,84,22,46,91,75,84,66,79
32118,10.0,82,77,5,45,29,40,10,91,48,98
32119,10.0,2,20,69,68,61,59,97,56,19,53
32120,10.0,51,70,66,54,68,34,16,38,34,87
32121,10.0,46,93,80,45,5,75,21,66,1,62
32122,10.0,67,16,69,86,79,53,71,33,52,45
32123,10.0,26,49,70,18,78,16,61,16,18,72
32124,10.0,4,13,11,83,83,63,11,3,77,98
32125,10.0,43,48,8,23,69,88,64,42,32,33
32126,10.0,98,63,49,64,66,15,76,96,12,53
